payment_id,order_id,payment_date,payment_status
18943,18943,08-10-2024,Payment Failed
18944,18944,05-10-2024,Payment Failed
18945,18945,01-12-2022,Payment Failed
18946,18946,29-03-2023,Payment Succeeded
18947,18947,15-01-2023,Refunded
18948,18948,25-12-2022,Refunded
18949,18949,11-09-2024,Refunded
18950,18950,12-11-2023,Payment Succeeded
18951,18951,02-10-2024,Refunded
18952,18952,15-06-2024,Payment Succeeded
18953,18953,20-05-2024,Payment Succeeded
18954,18954,14-06-2023,Refunded
18955,18955,13-12-2023,Payment Failed
18956,18956,05-12-2022,Payment Failed
18957,18957,07-11-2024,Payment Succeeded
18958,18958,28-04-2023,Payment Failed
18959,18959,03-01-2024,Refunded
18960,18960,16-12-2023,Payment Failed
18961,18961,31-12-2022,Payment Succeeded
18962,18962,11-01-2024,Payment Failed
18963,18963,14-04-2023,Payment Failed
18964,18964,30-09-2023,Refunded
18965,18965,19-07-2024,Payment Failed
18966,18966,13-07-2023,Payment Succeeded
18967,18967,03-07-2023,Payment Succeeded
18968,18968,13-01-2024,Payment Failed
18969,18969,18-11-2024,Payment Succeeded
18970,18970,03-08-2024,Refunded
18971,18971,18-05-2024,Payment Succeeded
18972,18972,17-03-2023,Payment Succeeded
18973,18973,03-11-2024,Payment Failed
18974,18974,17-04-2023,Payment Succeeded
18975,18975,15-11-2023,Refunded
18976,18976,05-10-2024,Refunded
18977,18977,14-05-2023,Payment Succeeded
18978,18978,30-07-2023,Payment Succeeded
18979,18979,10-03-2023,Payment Succeeded
18980,18980,15-03-2023,Payment Failed
18981,18981,23-04-2024,Payment Succeeded
18982,18982,24-07-2023,Payment Succeeded
18983,18983,06-01-2023,Payment Succeeded
18984,18984,09-12-2023,Payment Failed
18985,18985,28-09-2023,Refunded
18986,18986,24-08-2023,Payment Failed
18987,18987,24-09-2024,Payment Succeeded
18988,18988,10-01-2024,Payment Succeeded
18989,18989,29-04-2024,Payment Succeeded
18990,18990,31-01-2024,Payment Failed
18991,18991,06-01-2023,Payment Succeeded
18992,18992,24-03-2023,Payment Succeeded
18993,18993,23-05-2023,Payment Failed
18994,18994,22-01-2024,Payment Succeeded
18995,18995,17-05-2023,Payment Succeeded
18996,18996,30-07-2024,Payment Succeeded
18997,18997,02-02-2024,Payment Failed
18998,18998,25-02-2024,Payment Succeeded
18999,18999,14-09-2024,Refunded
19000,19000,17-03-2023,Payment Failed
19001,19001,12-09-2023,Refunded
19002,19002,11-03-2023,Payment Succeeded
19003,19003,01-03-2024,Payment Failed
19004,19004,21-10-2024,Payment Succeeded
19005,19005,29-04-2024,Payment Failed
19006,19006,17-07-2024,Refunded
19007,19007,19-11-2023,Payment Failed
19008,19008,15-02-2024,Payment Succeeded
19009,19009,13-06-2024,Payment Failed
19010,19010,01-04-2023,Refunded
19011,19011,09-09-2024,Payment Failed
19012,19012,01-09-2023,Payment Failed
19013,19013,04-09-2023,Payment Failed
19014,19014,30-05-2023,Payment Failed
19015,19015,04-04-2023,Payment Succeeded
19016,19016,03-02-2023,Payment Failed
19017,19017,19-02-2023,Payment Succeeded
19018,19018,07-05-2023,Payment Succeeded
19019,19019,11-04-2024,Payment Failed
19020,19020,04-01-2023,Refunded
19021,19021,21-02-2024,Refunded
19022,19022,06-11-2023,Payment Succeeded
19023,19023,23-04-2023,Payment Succeeded
19024,19024,07-04-2023,Payment Succeeded
19025,19025,13-10-2024,Payment Failed
19026,19026,28-04-2023,Payment Succeeded
19027,19027,27-01-2023,Payment Succeeded
19028,19028,26-04-2023,Payment Failed
19029,19029,07-04-2024,Payment Failed
19030,19030,04-04-2023,Payment Failed
19031,19031,25-02-2024,Refunded
19032,19032,09-04-2023,Refunded
19033,19033,22-04-2023,Refunded
19034,19034,09-04-2024,Refunded
19035,19035,22-12-2022,Payment Failed
19036,19036,22-01-2024,Payment Failed
19037,19037,19-04-2023,Payment Succeeded
19038,19038,10-07-2023,Payment Succeeded
19039,19039,25-09-2023,Payment Failed
19040,19040,09-01-2024,Refunded
19041,19041,06-01-2023,Payment Failed
19042,19042,28-09-2024,Payment Failed
19043,19043,21-02-2023,Refunded
19044,19044,18-09-2023,Payment Failed
19045,19045,04-12-2023,Payment Failed
19046,19046,16-03-2023,Payment Failed
19047,19047,27-09-2024,Payment Succeeded
19048,19048,03-11-2024,Payment Failed
19049,19049,30-11-2022,Refunded
19050,19050,30-03-2024,Payment Succeeded
19051,19051,12-02-2023,Payment Failed
19052,19052,09-01-2024,Payment Failed
19053,19053,08-01-2024,Refunded
19054,19054,06-07-2024,Payment Failed
19055,19055,15-03-2024,Refunded
19056,19056,12-03-2023,Payment Succeeded
19057,19057,29-08-2023,Refunded
19058,19058,15-10-2023,Payment Succeeded
19059,19059,30-05-2024,Payment Succeeded
19060,19060,12-01-2024,Refunded
19061,19061,06-10-2023,Payment Succeeded
19062,19062,01-10-2023,Payment Failed
19063,19063,03-06-2023,Refunded
19064,19064,26-10-2023,Refunded
19065,19065,27-09-2023,Payment Failed
19066,19066,03-08-2023,Payment Failed
19067,19067,26-08-2024,Refunded
19068,19068,02-06-2023,Payment Failed
19069,19069,13-06-2023,Payment Failed
19070,19070,18-04-2023,Refunded
19071,19071,18-10-2024,Payment Succeeded
19072,19072,26-11-2023,Refunded
19073,19073,15-04-2023,Payment Succeeded
19074,19074,22-08-2023,Refunded
19075,19075,01-11-2023,Payment Failed
19076,19076,21-09-2024,Payment Succeeded
19077,19077,01-10-2023,Payment Failed
19078,19078,06-06-2024,Payment Succeeded
19079,19079,11-07-2024,Payment Succeeded
19080,19080,13-12-2023,Payment Succeeded
19081,19081,30-03-2023,Payment Failed
19082,19082,20-04-2023,Payment Failed
19083,19083,29-02-2024,Refunded
19084,19084,10-02-2024,Payment Failed
19085,19085,08-01-2024,Refunded
19086,19086,01-07-2023,Refunded
19087,19087,05-07-2023,Payment Succeeded
19088,19088,06-10-2023,Payment Failed
19089,19089,25-08-2024,Payment Failed
19090,19090,26-06-2024,Payment Succeeded
19091,19091,05-02-2024,Payment Succeeded
19092,19092,11-12-2023,Refunded
19093,19093,26-08-2024,Payment Failed
19094,19094,01-06-2024,Refunded
19095,19095,05-03-2024,Payment Succeeded
19096,19096,03-08-2023,Payment Succeeded
19097,19097,25-05-2023,Payment Failed
19098,19098,06-04-2023,Payment Failed
19099,19099,28-07-2023,Payment Succeeded
19100,19100,12-09-2024,Payment Failed
19101,19101,28-05-2023,Payment Failed
19102,19102,25-10-2023,Payment Failed
19103,19103,08-05-2024,Payment Failed
19104,19104,21-08-2023,Payment Succeeded
19105,19105,19-09-2024,Refunded
19106,19106,05-05-2023,Payment Failed
19107,19107,31-01-2024,Payment Failed
19108,19108,27-08-2023,Refunded
19109,19109,16-05-2023,Payment Succeeded
19110,19110,15-01-2023,Payment Succeeded
19111,19111,13-04-2023,Payment Succeeded
19112,19112,13-12-2023,Payment Succeeded
19113,19113,05-07-2024,Payment Failed
19114,19114,23-05-2024,Payment Failed
19115,19115,14-03-2023,Payment Succeeded
19116,19116,11-11-2023,Refunded
19117,19117,21-03-2024,Refunded
19118,19118,23-04-2024,Payment Failed
19119,19119,23-09-2023,Payment Succeeded
19120,19120,16-08-2024,Refunded
19121,19121,16-10-2023,Payment Succeeded
19122,19122,22-08-2023,Payment Failed
19123,19123,15-09-2024,Refunded
19124,19124,12-04-2023,Payment Succeeded
19125,19125,14-03-2023,Payment Succeeded
19126,19126,19-04-2024,Refunded
19127,19127,25-06-2024,Payment Failed
19128,19128,12-01-2024,Refunded
19129,19129,16-10-2023,Payment Failed
19130,19130,06-04-2024,Payment Succeeded
19131,19131,11-02-2023,Refunded
19132,19132,29-07-2023,Payment Failed
19133,19133,01-04-2024,Payment Succeeded
19134,19134,14-06-2023,Payment Succeeded
19135,19135,24-06-2023,Payment Failed
19136,19136,16-12-2023,Refunded
19137,19137,26-03-2024,Payment Succeeded
19138,19138,09-10-2023,Payment Failed
19139,19139,04-06-2023,Refunded
19140,19140,30-12-2022,Payment Failed
19141,19141,06-04-2024,Payment Failed
19142,19142,14-06-2024,Refunded
19143,19143,08-12-2023,Payment Failed
19144,19144,04-12-2022,Payment Failed
19145,19145,16-03-2023,Payment Failed
19146,19146,17-07-2024,Payment Failed
19147,19147,22-03-2024,Payment Succeeded
19148,19148,18-02-2024,Payment Failed
19149,19149,05-01-2024,Refunded
19150,19150,26-02-2024,Payment Succeeded
19151,19151,12-06-2024,Payment Succeeded
19152,19152,25-11-2022,Refunded
19153,19153,19-02-2023,Payment Failed
19154,19154,24-10-2023,Payment Succeeded
19155,19155,23-06-2024,Refunded
19156,19156,15-01-2024,Refunded
19157,19157,20-11-2022,Payment Succeeded
19158,19158,10-07-2023,Refunded
19159,19159,08-07-2023,Refunded
19160,19160,05-12-2022,Refunded
19161,19161,20-11-2022,Payment Failed
19162,19162,24-12-2022,Payment Succeeded
19163,19163,03-05-2023,Refunded
19164,19164,29-09-2023,Refunded
19165,19165,04-06-2023,Payment Succeeded
19166,19166,19-11-2022,Payment Failed
19167,19167,20-05-2023,Refunded
19168,19168,12-07-2023,Payment Failed
19169,19169,26-04-2023,Payment Succeeded
19170,19170,19-05-2023,Payment Failed
19171,19171,05-07-2024,Payment Succeeded
19172,19172,03-01-2023,Payment Succeeded
19173,19173,13-05-2024,Payment Succeeded
19174,19174,14-01-2024,Refunded
19175,19175,17-12-2023,Payment Failed
19176,19176,04-08-2023,Refunded
19177,19177,22-08-2024,Payment Failed
19178,19178,20-10-2023,Payment Succeeded
19179,19179,14-12-2023,Refunded
19180,19180,21-02-2023,Refunded
19181,19181,19-08-2023,Payment Failed
19182,19182,26-03-2023,Payment Failed
19183,19183,18-12-2022,Payment Failed
19184,19184,13-02-2023,Payment Failed
19185,19185,09-01-2023,Payment Failed
19186,19186,31-05-2024,Payment Failed
19187,19187,21-02-2023,Payment Succeeded
19188,19188,22-03-2023,Refunded
19189,19189,17-01-2024,Refunded
19190,19190,05-04-2023,Payment Succeeded
19191,19191,17-05-2024,Payment Succeeded
19192,19192,11-01-2024,Refunded
19193,19193,20-09-2024,Refunded
19194,19194,20-03-2023,Payment Succeeded
19195,19195,18-03-2023,Payment Failed
19196,19196,07-12-2023,Payment Succeeded
19197,19197,09-07-2024,Payment Failed
19198,19198,15-09-2024,Refunded
19199,19199,30-05-2024,Payment Failed
19200,19200,14-11-2024,Refunded
19201,19201,04-07-2023,Refunded
19202,19202,01-03-2024,Payment Failed
19203,19203,03-10-2024,Refunded
19204,19204,21-09-2024,Refunded
19205,19205,22-02-2024,Payment Failed
19206,19206,05-03-2023,Payment Failed
19207,19207,04-11-2023,Payment Failed
19208,19208,05-07-2024,Refunded
19209,19209,11-11-2024,Payment Failed
19210,19210,25-06-2024,Refunded
19211,19211,17-02-2024,Refunded
19212,19212,04-01-2023,Refunded
19213,19213,23-10-2023,Payment Failed
19214,19214,10-06-2023,Payment Succeeded
19215,19215,28-02-2023,Payment Succeeded
19216,19216,23-04-2023,Payment Succeeded
19217,19217,11-12-2023,Payment Failed
19218,19218,15-01-2024,Refunded
19219,19219,12-05-2024,Refunded
19220,19220,18-01-2023,Payment Succeeded
19221,19221,14-09-2023,Refunded
19222,19222,05-11-2023,Payment Failed
19223,19223,13-07-2024,Refunded
19224,19224,05-02-2023,Payment Failed
19225,19225,21-04-2024,Payment Succeeded
19226,19226,07-04-2023,Payment Succeeded
19227,19227,11-08-2024,Refunded
19228,19228,04-07-2024,Payment Failed
19229,19229,11-02-2024,Payment Succeeded
19230,19230,12-04-2023,Payment Succeeded
19231,19231,25-08-2023,Refunded
19232,19232,02-02-2024,Payment Succeeded
19233,19233,07-11-2023,Payment Failed
19234,19234,10-06-2023,Payment Succeeded
19235,19235,08-01-2023,Refunded
19236,19236,19-04-2024,Refunded
19237,19237,08-02-2024,Refunded
19238,19238,08-02-2023,Payment Succeeded
19239,19239,29-07-2023,Refunded
19240,19240,26-11-2022,Refunded
19241,19241,09-08-2024,Payment Succeeded
19242,19242,05-06-2024,Payment Failed
19243,19243,25-11-2022,Refunded
19244,19244,20-02-2024,Payment Failed
19245,19245,16-12-2022,Refunded
19246,19246,14-08-2023,Payment Succeeded
19247,19247,01-05-2024,Payment Succeeded
19248,19248,07-06-2024,Payment Succeeded
19249,19249,25-10-2024,Refunded
19250,19250,23-05-2023,Payment Succeeded
19251,19251,13-02-2023,Payment Failed
19252,19252,20-03-2023,Payment Succeeded
19253,19253,18-12-2023,Payment Failed
19254,19254,23-06-2024,Payment Succeeded
19255,19255,03-01-2023,Refunded
19256,19256,20-03-2024,Payment Succeeded
19257,19257,08-08-2023,Payment Succeeded
19258,19258,15-04-2023,Payment Failed
19259,19259,08-12-2023,Payment Failed
19260,19260,06-09-2023,Payment Failed
19261,19261,04-08-2023,Refunded
19262,19262,20-05-2024,Payment Succeeded
19263,19263,15-03-2023,Payment Failed
19264,19264,11-12-2022,Payment Failed
19265,19265,10-03-2024,Payment Succeeded
19266,19266,05-02-2024,Refunded
19267,19267,14-07-2023,Refunded
19268,19268,16-02-2024,Payment Failed
19269,19269,12-09-2023,Refunded
19270,19270,30-03-2024,Payment Failed
19271,19271,20-08-2023,Refunded
19272,19272,03-05-2023,Payment Failed
19273,19273,31-03-2024,Payment Succeeded
19274,19274,20-10-2023,Payment Failed
19275,19275,22-11-2023,Payment Failed
19276,19276,28-01-2023,Payment Succeeded
19277,19277,12-10-2023,Payment Failed
19278,19278,10-05-2024,Payment Failed
19279,19279,19-07-2023,Payment Failed
19280,19280,05-07-2024,Payment Failed
19281,19281,23-03-2024,Payment Succeeded
19282,19282,20-02-2024,Payment Failed
19283,19283,27-03-2024,Payment Failed
19284,19284,28-01-2023,Refunded
19285,19285,22-04-2023,Payment Succeeded
19286,19286,16-06-2024,Payment Failed
19287,19287,30-06-2024,Payment Succeeded
19288,19288,08-06-2023,Payment Failed
19289,19289,18-02-2023,Payment Failed
19290,19290,03-05-2024,Payment Failed
19291,19291,01-06-2024,Payment Failed
19292,19292,26-02-2023,Payment Failed
19293,19293,22-12-2022,Refunded
19294,19294,28-11-2022,Payment Failed
19295,19295,04-07-2023,Refunded
19296,19296,29-05-2024,Payment Succeeded
19297,19297,04-05-2023,Payment Succeeded
19298,19298,14-12-2023,Payment Failed
19299,19299,06-02-2023,Payment Succeeded
19300,19300,02-07-2024,Payment Failed
19301,19301,17-08-2024,Payment Succeeded
19302,19302,16-12-2022,Refunded
19303,19303,07-03-2024,Refunded
19304,19304,27-11-2023,Payment Succeeded
19305,19305,07-10-2024,Refunded
19306,19306,07-02-2023,Refunded
19307,19307,16-12-2022,Payment Succeeded
19308,19308,20-11-2022,Refunded
19309,19309,13-11-2024,Refunded
19310,19310,05-03-2023,Payment Failed
19311,19311,15-02-2024,Payment Failed
19312,19312,06-11-2024,Payment Succeeded
19313,19313,01-09-2023,Payment Succeeded
19314,19314,30-04-2024,Payment Failed
19315,19315,13-10-2023,Payment Failed
19316,19316,14-09-2024,Payment Succeeded
19317,19317,18-06-2023,Payment Failed
19318,19318,29-04-2023,Refunded
19319,19319,08-12-2022,Refunded
19320,19320,27-11-2022,Refunded
19321,19321,11-09-2023,Payment Failed
19322,19322,30-10-2023,Payment Succeeded
19323,19323,30-12-2023,Payment Succeeded
19324,19324,05-04-2024,Refunded
19325,19325,03-08-2024,Payment Succeeded
19326,19326,10-01-2023,Refunded
19327,19327,26-03-2023,Refunded
19328,19328,25-10-2023,Payment Failed
19329,19329,06-05-2024,Payment Failed
19330,19330,17-06-2024,Payment Failed
19331,19331,01-01-2023,Payment Failed
19332,19332,20-12-2022,Refunded
19333,19333,20-11-2022,Payment Failed
19334,19334,06-01-2023,Payment Failed
19335,19335,18-06-2024,Refunded
19336,19336,22-02-2024,Payment Failed
19337,19337,10-04-2024,Refunded
19338,19338,21-09-2023,Payment Failed
19339,19339,28-06-2023,Payment Failed
19340,19340,14-01-2023,Payment Failed
19341,19341,05-07-2024,Refunded
19342,19342,05-01-2023,Payment Succeeded
19343,19343,06-05-2024,Refunded
19344,19344,13-10-2024,Payment Failed
19345,19345,14-03-2023,Payment Succeeded
19346,19346,29-09-2024,Payment Succeeded
19347,19347,13-03-2023,Refunded
19348,19348,21-12-2023,Payment Succeeded
19349,19349,12-02-2024,Payment Failed
19350,19350,11-06-2023,Payment Succeeded
19351,19351,18-05-2024,Payment Succeeded
19352,19352,04-02-2023,Payment Succeeded
19353,19353,23-01-2024,Payment Succeeded
19354,19354,13-08-2024,Refunded
19355,19355,14-01-2023,Refunded
19356,19356,04-10-2024,Payment Succeeded
19357,19357,10-06-2024,Refunded
19358,19358,26-11-2023,Payment Failed
19359,19359,07-05-2023,Payment Succeeded
19360,19360,07-05-2023,Payment Succeeded
19361,19361,15-10-2024,Payment Succeeded
19362,19362,21-12-2022,Payment Failed
19363,19363,07-02-2024,Payment Failed
19364,19364,10-04-2023,Payment Succeeded
19365,19365,05-10-2024,Payment Succeeded
19366,19366,30-05-2024,Refunded
19367,19367,19-01-2023,Refunded
19368,19368,18-12-2022,Payment Succeeded
19369,19369,30-07-2024,Refunded
19370,19370,05-03-2023,Payment Failed
19371,19371,21-07-2024,Payment Succeeded
19372,19372,02-12-2022,Payment Succeeded
19373,19373,07-12-2023,Refunded
19374,19374,27-02-2024,Payment Failed
19375,19375,09-01-2024,Payment Failed
19376,19376,30-01-2023,Refunded
19377,19377,29-02-2024,Payment Succeeded
19378,19378,25-11-2022,Payment Failed
19379,19379,03-04-2024,Refunded
19380,19380,10-04-2023,Payment Failed
19381,19381,30-06-2024,Payment Succeeded
19382,19382,14-03-2024,Refunded
19383,19383,26-08-2024,Refunded
19384,19384,22-12-2022,Refunded
19385,19385,03-02-2024,Payment Failed
19386,19386,13-03-2023,Payment Failed
19387,19387,26-07-2024,Payment Succeeded
19388,19388,02-09-2024,Payment Succeeded
19389,19389,14-12-2023,Payment Failed
19390,19390,16-10-2023,Refunded
19391,19391,02-03-2023,Payment Succeeded
19392,19392,07-03-2023,Payment Failed
19393,19393,16-01-2024,Refunded
19394,19394,31-10-2023,Payment Failed
19395,19395,29-03-2024,Refunded
19396,19396,10-02-2023,Payment Succeeded
19397,19397,28-06-2024,Refunded
19398,19398,31-07-2024,Payment Failed
19399,19399,01-09-2023,Refunded
19400,19400,23-06-2024,Refunded
19401,19401,12-06-2023,Payment Failed
19402,19402,22-02-2024,Payment Failed
19403,19403,29-01-2024,Refunded
19404,19404,02-03-2023,Payment Failed
19405,19405,13-07-2024,Refunded
19406,19406,26-07-2023,Payment Succeeded
19407,19407,20-08-2023,Payment Succeeded
19408,19408,31-05-2023,Payment Succeeded
19409,19409,13-02-2023,Refunded
19410,19410,25-10-2023,Payment Succeeded
19411,19411,24-03-2023,Payment Succeeded
19412,19412,31-03-2023,Refunded
19413,19413,24-05-2024,Payment Failed
19414,19414,20-11-2023,Payment Failed
19415,19415,24-10-2023,Payment Succeeded
19416,19416,28-03-2023,Refunded
19417,19417,09-09-2023,Refunded
19418,19418,17-01-2024,Payment Succeeded
19419,19419,28-06-2023,Payment Succeeded
19420,19420,17-04-2023,Refunded
19421,19421,14-04-2023,Refunded
19422,19422,02-04-2024,Refunded
19423,19423,05-04-2023,Payment Succeeded
19424,19424,16-06-2024,Payment Failed
19425,19425,27-10-2023,Refunded
19426,19426,23-10-2023,Payment Failed
19427,19427,28-08-2024,Payment Succeeded
19428,19428,27-12-2022,Payment Succeeded
19429,19429,03-11-2024,Refunded
19430,19430,12-09-2023,Payment Succeeded
19431,19431,15-01-2024,Payment Failed
19432,19432,16-09-2024,Refunded
19433,19433,02-09-2023,Payment Failed
19434,19434,30-01-2024,Payment Succeeded
19435,19435,07-04-2023,Refunded
19436,19436,18-12-2022,Payment Failed
19437,19437,17-06-2024,Refunded
19438,19438,06-08-2023,Refunded
19439,19439,18-01-2024,Payment Failed
19440,19440,25-02-2024,Refunded
19441,19441,18-11-2023,Payment Failed
19442,19442,08-12-2023,Refunded
19443,19443,17-09-2024,Payment Succeeded
19444,19444,15-01-2023,Payment Succeeded
19445,19445,11-12-2023,Payment Succeeded
19446,19446,27-09-2023,Payment Failed
19447,19447,12-05-2024,Refunded
19448,19448,25-03-2024,Payment Succeeded
19449,19449,01-02-2024,Payment Failed
19450,19450,05-10-2024,Payment Succeeded
19451,19451,09-07-2023,Payment Failed
19452,19452,02-07-2024,Refunded
19453,19453,28-03-2024,Payment Failed
19454,19454,27-01-2023,Payment Failed
19455,19455,25-04-2024,Payment Succeeded
19456,19456,04-01-2023,Refunded
19457,19457,28-07-2023,Payment Succeeded
19458,19458,29-01-2023,Payment Failed
19459,19459,16-01-2024,Payment Succeeded
19460,19460,27-02-2024,Payment Failed
19461,19461,09-01-2024,Refunded
19462,19462,07-10-2024,Payment Succeeded
19463,19463,20-04-2023,Payment Succeeded
19464,19464,08-07-2024,Refunded
19465,19465,26-02-2023,Payment Failed
19466,19466,14-05-2024,Payment Failed
19467,19467,12-06-2023,Refunded
19468,19468,29-01-2024,Refunded
19469,19469,25-04-2024,Refunded
19470,19470,10-06-2024,Payment Failed
19471,19471,24-02-2024,Payment Succeeded
19472,19472,18-01-2024,Payment Failed
19473,19473,23-11-2023,Payment Failed
19474,19474,23-05-2023,Payment Succeeded
19475,19475,01-08-2023,Payment Succeeded
19476,19476,22-09-2024,Payment Failed
19477,19477,13-05-2023,Payment Succeeded
19478,19478,31-07-2024,Payment Failed
19479,19479,14-06-2023,Refunded
19480,19480,19-07-2024,Payment Succeeded
19481,19481,18-08-2023,Refunded
19482,19482,12-11-2023,Refunded
19483,19483,28-06-2024,Payment Failed
19484,19484,18-02-2024,Refunded
19485,19485,11-05-2024,Payment Failed
19486,19486,22-01-2024,Refunded
19487,19487,28-11-2022,Payment Succeeded
19488,19488,17-11-2024,Payment Succeeded
19489,19489,11-12-2023,Refunded
19490,19490,26-10-2023,Payment Succeeded
19491,19491,02-10-2024,Payment Failed
19492,19492,28-12-2022,Payment Failed
19493,19493,24-06-2024,Payment Succeeded
19494,19494,11-06-2023,Refunded
19495,19495,22-02-2023,Payment Failed
19496,19496,03-06-2023,Payment Succeeded
19497,19497,20-07-2023,Refunded
19498,19498,02-03-2023,Refunded
19499,19499,25-03-2023,Payment Succeeded
19500,19500,27-04-2024,Refunded
19501,19501,26-11-2023,Payment Failed
19502,19502,14-07-2023,Refunded
19503,19503,16-01-2024,Refunded
19504,19504,15-09-2024,Refunded
19505,19505,27-08-2023,Payment Failed
19506,19506,03-05-2023,Refunded
19507,19507,04-06-2023,Payment Failed
19508,19508,06-10-2023,Payment Succeeded
19509,19509,02-09-2024,Refunded
19510,19510,01-12-2023,Refunded
19511,19511,29-01-2024,Payment Failed
19512,19512,31-12-2022,Payment Succeeded
19513,19513,21-08-2024,Payment Succeeded
19514,19514,12-10-2024,Refunded
19515,19515,24-08-2024,Refunded
19516,19516,12-04-2023,Payment Failed
19517,19517,03-04-2023,Payment Succeeded
19518,19518,27-10-2023,Refunded
19519,19519,27-12-2022,Refunded
19520,19520,16-11-2023,Payment Failed
19521,19521,30-06-2024,Payment Failed
19522,19522,18-02-2024,Refunded
19523,19523,26-05-2023,Refunded
19524,19524,06-06-2023,Payment Succeeded
19525,19525,15-04-2024,Payment Succeeded
19526,19526,04-06-2023,Payment Failed
19527,19527,27-01-2023,Payment Failed
19528,19528,30-12-2023,Refunded
19529,19529,28-12-2023,Payment Succeeded
19530,19530,03-05-2023,Payment Succeeded
19531,19531,12-07-2024,Payment Succeeded
19532,19532,02-02-2024,Refunded
19533,19533,25-01-2023,Payment Succeeded
19534,19534,06-05-2024,Refunded
19535,19535,05-09-2024,Payment Failed
19536,19536,30-06-2023,Payment Failed
19537,19537,16-04-2024,Payment Succeeded
19538,19538,31-07-2024,Payment Failed
19539,19539,30-01-2024,Refunded
19540,19540,10-12-2022,Payment Failed
19541,19541,29-05-2023,Payment Succeeded
19542,19542,08-10-2024,Payment Succeeded
19543,19543,05-08-2023,Refunded
19544,19544,19-12-2023,Payment Failed
19545,19545,02-05-2024,Payment Succeeded
19546,19546,08-05-2023,Payment Failed
19547,19547,17-06-2024,Refunded
19548,19548,25-05-2024,Payment Succeeded
19549,19549,07-03-2024,Refunded
19550,19550,17-11-2024,Refunded
19551,19551,08-11-2024,Payment Failed
19552,19552,16-05-2024,Payment Failed
19553,19553,19-08-2023,Payment Failed
19554,19554,24-11-2022,Refunded
19555,19555,04-10-2024,Refunded
19556,19556,11-06-2024,Payment Failed
19557,19557,24-09-2023,Payment Failed
19558,19558,20-04-2024,Payment Failed
19559,19559,08-07-2023,Refunded
19560,19560,20-10-2024,Refunded
19561,19561,29-04-2023,Payment Failed
19562,19562,19-01-2024,Refunded
19563,19563,28-11-2022,Payment Succeeded
19564,19564,02-10-2024,Payment Failed
19565,19565,08-02-2023,Payment Succeeded
19566,19566,13-06-2023,Refunded
19567,19567,25-10-2023,Payment Succeeded
19568,19568,23-03-2024,Payment Succeeded
19569,19569,09-04-2024,Refunded
19570,19570,20-08-2023,Refunded
19571,19571,27-09-2023,Payment Succeeded
19572,19572,01-10-2024,Refunded
19573,19573,16-03-2024,Payment Failed
19574,19574,30-06-2023,Payment Succeeded
19575,19575,07-10-2023,Refunded
19576,19576,20-01-2023,Payment Succeeded
19577,19577,17-07-2024,Payment Succeeded
19578,19578,09-11-2023,Refunded
19579,19579,23-08-2023,Payment Failed
19580,19580,20-12-2023,Payment Failed
19581,19581,10-07-2024,Payment Succeeded
19582,19582,14-08-2023,Payment Succeeded
19583,19583,09-05-2024,Payment Succeeded
19584,19584,03-11-2024,Refunded
19585,19585,02-05-2024,Payment Succeeded
19586,19586,22-04-2023,Payment Succeeded
19587,19587,09-09-2024,Refunded
19588,19588,01-09-2023,Payment Succeeded
19589,19589,09-10-2024,Payment Succeeded
19590,19590,29-12-2023,Payment Succeeded
19591,19591,26-10-2023,Refunded
19592,19592,19-03-2023,Refunded
19593,19593,22-01-2024,Payment Succeeded
19594,19594,16-10-2023,Payment Succeeded
19595,19595,24-04-2023,Payment Succeeded
19596,19596,22-11-2023,Payment Failed
19597,19597,18-08-2023,Payment Failed
19598,19598,24-12-2022,Refunded
19599,19599,19-10-2023,Payment Failed
19600,19600,11-02-2024,Payment Succeeded
19601,19601,18-06-2024,Payment Failed
19602,19602,28-05-2024,Payment Succeeded
19603,19603,02-04-2024,Payment Failed
19604,19604,05-11-2024,Payment Failed
19605,19605,11-02-2023,Payment Succeeded
19606,19606,02-06-2023,Payment Succeeded
19607,19607,26-07-2024,Payment Succeeded
19608,19608,05-06-2023,Payment Succeeded
19609,19609,20-03-2023,Payment Failed
19610,19610,09-05-2024,Refunded
19611,19611,06-09-2023,Refunded
19612,19612,19-01-2023,Payment Succeeded
19613,19613,10-06-2024,Payment Failed
19614,19614,22-10-2024,Payment Failed
19615,19615,26-09-2023,Payment Succeeded
19616,19616,30-11-2023,Payment Failed
19617,19617,29-04-2024,Payment Succeeded
19618,19618,28-07-2024,Refunded
19619,19619,29-11-2022,Payment Succeeded
19620,19620,30-01-2023,Payment Failed
19621,19621,12-03-2023,Refunded
19622,19622,04-07-2024,Refunded
19623,19623,13-12-2023,Payment Succeeded
19624,19624,28-04-2023,Payment Succeeded
19625,19625,03-12-2022,Payment Failed
19626,19626,20-01-2024,Payment Failed
19627,19627,03-01-2023,Payment Failed
19628,19628,19-11-2023,Refunded
19629,19629,07-06-2023,Refunded
19630,19630,11-05-2024,Refunded
19631,19631,22-02-2024,Refunded
19632,19632,23-06-2023,Payment Succeeded
19633,19633,23-01-2024,Payment Failed
19634,19634,10-07-2023,Payment Succeeded
19635,19635,26-08-2024,Refunded
19636,19636,14-07-2024,Payment Failed
19637,19637,31-07-2023,Payment Succeeded
19638,19638,15-02-2023,Payment Succeeded
19639,19639,22-11-2022,Payment Succeeded
