order_item_id,order_id,product_id,quantity,price_per_unit
19756,20518,116,3,489.0
19757,19906,729,6,447.0
19758,12367,158,4,172.29
19759,11877,67,4,367.88
19760,4421,280,7,387.92
19761,9283,232,1,19.44
19762,21245,59,8,455.59
19763,7835,646,3,84.59
19764,1910,36,7,158.02
19765,7270,339,4,291.78
19766,19993,122,9,410.13
19767,5715,38,8,334.65
19768,19453,128,2,201.1
19769,2355,268,10,152.17
19770,8456,531,8,299.99
19771,2347,204,2,289.07
19772,16007,8,3,378.45
19773,16760,545,3,65.97
19774,20846,234,8,433.57
19775,3143,750,10,319.7
19776,2162,35,8,90.78
19777,19433,764,2,345.96
19778,12387,279,10,33.74
19779,16129,415,2,147.04
19780,19232,34,6,340.97
19781,14669,193,5,143.72
19782,2255,555,10,247.22
19783,17046,725,5,119.26
19784,612,634,8,446.86
19785,1265,171,4,183.07
19786,13967,613,10,71.82
19787,6931,654,9,268.84
19788,8241,166,1,159.51
19789,8375,649,8,339.31
19790,4149,438,1,30.13
19791,14099,613,7,446.15
19792,72,158,10,362.72
19793,5644,592,7,263.37
19794,17743,119,9,317.72
19795,11454,737,3,304.37
19796,4393,35,1,301.92
19797,1683,282,5,46.75
19798,14404,160,8,11.12
19799,10777,10,2,371.34
19800,12846,545,3,15.25
19801,9177,567,5,432.12
19802,21127,14,9,379.53
19803,18444,579,1,33.73
19804,9701,499,10,48.23
19805,5452,252,4,363.37
19806,4093,396,2,37.61
19807,5455,683,7,239.3
19808,5396,529,1,107.33
19809,5685,374,2,393.6
19810,6687,181,9,414.26
19811,8522,25,6,473.28
19812,18765,87,6,359.66
19813,9189,486,8,106.01
19814,21021,627,1,225.79
19815,19804,394,9,498.97
19816,4641,307,9,330.04
19817,12339,643,6,348.96
19818,17199,508,3,115.12
19819,17368,742,7,40.8
19820,15535,300,9,464.69
19821,1548,211,3,317.29
19822,20631,53,5,305.35
19823,17074,112,5,174.2
19824,3659,81,7,64.32
19825,7858,5,1,361.77
19826,18656,212,4,400.78
19827,804,288,3,201.28
19828,19756,679,8,447.9
19829,19370,44,4,461.57
19830,9243,98,5,485.39
19831,20092,62,1,332.32
19832,10140,213,3,166.03
19833,5227,538,4,498.3
19834,8435,115,3,345.32
19835,8036,671,2,334.34
19836,18843,730,1,345.75
19837,16495,275,10,15.28
19838,16946,758,8,487.96
19839,12859,496,2,487.1
19840,6374,84,9,435.85
19841,1935,238,8,181.71
19842,9757,436,1,315.42
19843,2858,260,4,72.57
19844,8607,383,8,113.54
19845,5239,381,2,318.03
19846,2424,715,7,234.51
19847,4393,756,7,412.68
19848,11139,164,10,274.05
19849,7549,9,9,458.74
19850,6579,708,6,119.95
19851,7546,21,7,289.35
19852,2650,422,9,43.7
19853,6071,176,6,197.39
19854,7759,200,9,369.42
19855,16804,760,3,489.85
19856,4096,6,4,126.56
19857,11220,364,4,30.59
19858,20545,109,5,319.37
19859,16849,314,8,468.26
19860,13,161,4,41.09
19861,19411,548,10,268.53
19862,18542,283,5,462.72
19863,5335,550,5,62.37
19864,13929,210,2,488.38
19865,21325,281,6,273.47
19866,17244,229,8,352.31
19867,19444,669,7,350.11
19868,15978,35,4,129.26
19869,10873,337,5,152.29
19870,7049,226,10,49.7
19871,7303,667,7,396.08
19872,14060,572,5,325.76
19873,14382,383,10,298.23
19874,6036,600,4,423.23
19875,10326,429,1,171.51
19876,15281,444,4,357.47
19877,8728,539,8,326.9
19878,4454,661,7,369.19
19879,3698,689,9,159.33
19880,9364,195,1,372.58
19881,17915,638,1,154.89
19882,2462,539,9,53.8
19883,4418,563,7,285.27
19884,17143,628,1,403.06
19885,12713,336,4,168.74
19886,667,342,4,227.57
19887,1537,165,9,78.39
19888,12463,740,2,443.35
19889,14416,463,6,116.39
19890,10950,319,4,229.26
19891,9537,697,6,418.44
19892,9094,169,9,424.65
19893,19680,528,1,65.47
19894,84,499,10,332.75
19895,8675,61,6,497.53
19896,12232,195,6,422.41
19897,11904,6,4,477.81
19898,18748,90,6,375.86
19899,16386,177,8,487.38
19900,8902,639,5,471.12
19901,10036,447,6,313.34
19902,8322,91,10,285.48
19903,10273,394,3,72.84
19904,11645,704,2,354.52
19905,1235,335,8,403.04
19906,6708,435,5,342.1
19907,15515,246,3,24.99
19908,723,47,2,497.4
19909,10024,673,8,203.8
19910,19614,602,6,393.02
19911,9791,575,5,169.22
19912,12705,585,8,441.18
19913,11352,724,5,451.09
19914,5155,218,8,468.87
19915,14751,733,7,63.66
19916,5730,657,10,394.55
19917,2423,741,2,152.82
19918,17415,5,6,462.65
19919,5896,120,4,44.95
19920,18619,759,4,161.59
19921,3667,185,4,181.55
19922,1551,593,5,210.39
19923,12040,103,5,325.68
19924,2457,733,1,21.07
19925,5976,622,6,22.62
19926,13194,167,4,473.89
19927,13656,661,1,250.89
19928,14649,763,8,284.06
19929,3806,343,6,310.92
19930,8813,284,5,188.23
19931,5096,432,1,190.86
19932,8565,701,4,175.44
19933,5747,453,2,231.67
19934,2867,214,6,103.64
19935,2224,325,7,360.13
19936,20533,678,5,128.49
19937,1652,25,4,247.12
19938,6230,471,7,31.34
19939,16468,327,1,337.83
19940,9324,363,8,359.03
19941,6041,304,3,143.4
19942,10739,607,10,245.91
19943,2374,603,3,309.72
19944,5457,552,7,54.88
19945,17961,523,8,471.32
19946,9762,420,6,436.26
19947,9890,7,6,468.42
19948,272,743,8,373.34
19949,915,344,6,178.08
19950,14797,153,2,260.56
19951,13932,468,2,252.24
19952,18502,250,5,353.1
19953,12825,383,10,99.98
19954,19202,112,9,224.73
19955,2871,512,9,319.26
19956,4379,55,2,473.46
19957,19644,423,5,186.47
19958,15357,757,4,186.18
19959,12519,384,8,310.27
19960,3848,365,6,260.21
19961,13558,380,10,490.16
19962,1405,146,3,279.73
19963,3136,335,2,385.06
19964,14992,506,6,240.01
19965,7771,417,3,406.33
19966,9702,670,2,37.06
19967,12481,249,7,40.92
19968,10230,421,4,412.93
19969,766,625,6,298.55
19970,4724,32,3,362.51
19971,2051,482,2,183.92
19972,15963,237,3,430.77
19973,4965,466,1,272.4
19974,18110,470,4,356.25
19975,1832,220,1,109.38
19976,19159,547,9,434.21
19977,18969,490,10,150.25
19978,2266,190,8,147.07
19979,18347,74,6,201.9
19980,15978,660,10,295.5
19981,9204,12,8,494.44
19982,17927,692,5,263.19
19983,18647,43,9,433.92
19984,5429,101,5,432.34
19985,20716,714,4,136.06
19986,640,232,3,339.38
19987,17504,620,8,432.63
19988,5956,373,6,33.26
19989,2615,136,6,164.09
19990,15718,149,7,117.14
19991,18113,530,4,214.96
19992,1257,265,6,315.27
19993,15065,540,7,368.99
19994,15711,213,4,221.92
19995,14335,650,6,286.17
19996,3356,763,6,392.32
19997,12560,37,2,480.63
19998,139,117,1,293.12
19999,12987,67,2,301.59
20000,11204,685,5,433.36
20001,8879,457,2,136.41
20002,14385,512,9,291.06
20003,1536,661,9,480.33
20004,4952,643,9,153.44
20005,19831,460,10,272.83
20006,2244,81,1,64.31
20007,12800,626,8,283.01
20008,2456,324,8,214.69
20009,16952,393,10,481.61
20010,16518,138,7,272.31
20011,20655,397,3,15.02
20012,10557,617,5,260.07
20013,5313,308,1,193.22
20014,19137,23,2,457.4
20015,6920,9,4,235.91
20016,21135,487,1,277.96
20017,20294,381,5,471.24
20018,19399,402,4,42.33
20019,19444,175,2,245.41
20020,2503,539,8,354.03
20021,13652,625,8,126.72
20022,13147,407,9,350.06
20023,3277,516,7,439.65
20024,19672,90,2,169.79
20025,10261,5,9,282.49
20026,12411,253,8,475.21
20027,12683,115,7,63.71
20028,8393,620,9,480.37
20029,14885,464,4,204.87
20030,15931,422,8,97.24
20031,12873,725,2,113.62
20032,1042,242,6,479.51
20033,15681,672,9,443.32
20034,4522,733,3,310.79
20035,17815,220,2,420.64
20036,14242,669,5,85.88
20037,7700,251,5,202.07
20038,1735,205,7,241.52
20039,15403,263,9,252.88
20040,7204,53,10,205.28
20041,11809,690,3,93.98
20042,11910,681,6,265.74
20043,5569,525,10,246.23
20044,12045,696,10,275.59
20045,13132,398,6,495.87
20046,14705,450,8,188.86
20047,2669,147,6,420.54
20048,15723,756,8,357.43
20049,5185,294,8,78.69
20050,19160,713,10,242.48
20051,13395,583,10,497.06
20052,1466,411,4,337.15
20053,17843,20,5,43.24
20054,16172,266,7,409.43
20055,11922,584,6,33.89
20056,16429,149,5,303.66
20057,2795,360,1,150.46
20058,10788,60,9,431.01
20059,12712,125,6,86.29
20060,389,432,1,469.69
20061,10466,34,9,473.79
20062,2210,49,10,69.67
20063,5246,126,2,278.2
20064,1832,269,10,337.47
20065,15500,712,4,311.43
20066,16948,106,3,96.2
20067,5562,240,3,384.17
20068,7144,559,3,165.3
20069,9046,407,3,250.27
20070,464,282,5,198.42
20071,17790,357,1,476.08
20072,20005,144,1,388.43
20073,19469,662,1,48.05
20074,18343,535,4,372.0
20075,18460,196,9,153.75
20076,12864,568,1,319.04
20077,12673,253,1,351.43
20078,10523,56,6,186.58
20079,5610,683,8,42.62
20080,20455,466,8,474.22
20081,20962,748,4,120.27
20082,17960,372,4,195.66
20083,12394,350,6,10.05
20084,12274,751,5,411.69
20085,12361,682,8,125.33
20086,21298,575,7,333.71
20087,3078,1,7,495.06
20088,7644,123,10,323.87
20089,9855,528,10,432.89
20090,438,522,2,76.45
20091,17128,618,2,403.58
20092,1146,378,8,327.38
20093,342,472,1,466.45
20094,11869,9,8,248.24
20095,11570,499,7,411.15
20096,21588,34,8,442.25
20097,9133,576,7,218.85
20098,8206,108,7,263.11
20099,14050,546,9,282.38
20100,9443,623,8,111.28
20101,3490,586,7,403.05
20102,12109,112,1,159.83
20103,13222,671,7,284.61
20104,3643,520,4,441.07
20105,5951,155,10,469.0
20106,4150,482,1,346.91
20107,14244,149,4,145.82
20108,14542,140,5,106.71
20109,14006,234,2,291.53
20110,17060,275,9,497.64
20111,4000,206,2,344.25
20112,13789,213,5,456.18
20113,15459,436,6,230.56
20114,11325,174,1,148.67
20115,13437,73,8,462.28
20116,3905,14,8,110.77
20117,2436,719,3,145.52
20118,14171,621,7,194.47
20119,14844,660,10,415.99
20120,19758,224,5,408.82
20121,7374,88,2,430.24
20122,2402,690,2,29.6
20123,6152,744,3,158.51
20124,17917,229,6,132.37
20125,12593,420,5,220.61
20126,19033,720,1,258.11
20127,20009,550,4,30.36
20128,149,37,7,379.55
20129,15727,733,4,205.64
20130,17557,407,5,332.12
20131,5068,19,6,447.16
20132,4355,364,3,441.69
20133,15670,418,9,489.79
20134,19564,675,4,277.45
20135,15871,723,1,336.65
20136,20092,502,9,204.58
20137,19063,248,8,95.89
20138,9354,610,9,189.67
20139,14298,72,5,343.66
20140,6186,335,9,90.29
20141,10865,184,1,15.27
20142,7849,25,4,180.94
20143,2691,74,9,209.97
20144,803,321,9,394.3
20145,5234,743,3,450.57
20146,4226,485,4,462.23
20147,8742,308,4,178.82
20148,19336,436,2,485.75
20149,19892,225,5,428.94
20150,13064,397,9,23.32
20151,11733,344,6,140.37
20152,19769,635,1,194.45
20153,15663,172,10,485.87
20154,17527,338,3,71.27
20155,20842,676,9,347.26
20156,12889,424,2,159.2
20157,10727,284,2,334.37
20158,18966,75,3,185.64
20159,4107,628,2,136.52
20160,5976,478,7,12.63
20161,10526,55,7,340.9
20162,15336,514,8,419.02
20163,4675,238,1,148.37
20164,1772,119,3,101.7
20165,10594,48,6,32.68
20166,15813,204,8,422.87
20167,16972,565,5,224.05
20168,15435,717,8,195.17
20169,140,437,4,30.02
20170,6492,714,2,110.75
20171,7446,97,6,188.86
20172,18886,188,2,499.55
20173,18193,195,7,49.34
20174,9751,234,7,248.44
20175,18190,651,2,200.58
20176,14624,557,7,265.83
20177,13230,127,5,484.08
20178,1227,162,6,224.8
20179,14667,244,3,312.1
20180,6568,307,8,73.92
20181,10035,705,5,104.31
20182,7902,548,5,274.77
20183,18016,50,4,239.61
20184,13331,149,2,385.04
20185,7722,98,3,156.42
20186,13738,392,9,315.55
20187,3727,606,6,333.41
20188,17678,592,3,430.62
20189,8642,645,5,208.43
20190,7805,338,10,436.88
20191,16136,109,5,131.75
20192,2319,621,6,201.14
20193,16338,162,5,51.43
20194,9259,7,5,173.45
20195,14628,482,3,90.11
20196,2071,659,9,480.44
20197,7416,213,10,327.49
20198,3942,490,8,121.79
20199,16591,676,6,165.75
20200,21189,224,2,467.86
20201,11009,754,6,231.93
20202,21064,635,3,153.35
20203,17936,460,9,94.57
20204,21330,78,3,314.36
20205,16595,415,9,447.67
20206,16972,753,6,97.19
20207,6010,5,6,80.61
20208,17093,252,4,380.79
20209,19021,537,4,457.73
20210,13629,350,3,219.68
20211,18001,251,4,41.39
20212,3332,579,2,239.13
20213,5678,581,7,54.41
20214,20095,184,9,230.67
20215,2913,415,2,85.21
20216,20267,218,2,421.67
20217,8946,182,6,321.07
20218,5356,22,1,157.23
20219,12018,272,6,299.62
20220,19077,404,3,485.67
20221,6442,70,4,327.86
20222,8860,374,10,375.88
20223,8175,626,4,233.74
20224,6393,635,5,436.57
20225,21311,427,5,80.12
20226,11426,3,6,385.99
20227,837,624,1,296.76
20228,14550,341,5,75.47
20229,1464,459,10,251.96
20230,5918,737,10,36.67
20231,11840,228,1,116.31
20232,6404,578,3,282.06
20233,1693,542,7,423.29
20234,19114,314,6,28.97
20235,2267,302,10,23.8
20236,16361,216,10,300.32
20237,14997,173,4,369.92
20238,8021,419,6,27.29
20239,2653,263,8,498.82
20240,6279,398,10,181.69
20241,15296,67,8,495.74
20242,14489,656,6,437.3
20243,19598,345,8,261.28
20244,9706,579,10,13.75
20245,15362,10,8,332.41
20246,16062,453,10,327.49
20247,9698,133,9,333.69
20248,9967,223,6,10.09
20249,6957,237,7,412.59
20250,8893,613,9,96.85
20251,21506,602,10,357.42
20252,845,352,3,430.22
20253,9233,367,8,32.16
20254,4176,412,10,359.72
20255,7254,260,8,414.74
20256,1432,487,4,472.69
20257,6412,90,9,353.33
20258,5094,138,7,287.16
20259,15311,496,2,278.6
20260,2139,78,7,345.64
20261,5008,672,2,336.5
20262,13517,413,10,103.04
20263,4098,743,1,488.15
20264,7126,417,9,125.74
20265,608,725,10,263.58
20266,1587,273,7,106.51
20267,4408,104,3,190.27
20268,1865,693,2,79.8
20269,2499,454,2,414.87
20270,3773,99,4,84.35
20271,17833,702,4,439.23
20272,6427,675,3,297.85
20273,17129,330,8,60.94
20274,3609,213,5,370.02
20275,8728,201,4,163.35
20276,7138,264,2,265.96
20277,12037,360,1,253.07
20278,7126,341,4,263.77
20279,6756,299,8,153.1
20280,6028,379,2,365.34
20281,1524,16,4,210.91
20282,7933,412,10,17.54
20283,15856,287,4,345.72
20284,14035,184,1,472.71
20285,16441,85,9,339.97
20286,1964,189,5,148.03
20287,14166,210,7,390.05
20288,7183,608,6,220.89
20289,4742,304,6,406.64
20290,9356,678,3,298.45
20291,5967,272,5,262.15
20292,9683,297,9,380.2
20293,18586,503,3,404.49
20294,21257,151,7,392.5
20295,20576,394,3,403.34
20296,3681,636,5,484.7
20297,14408,505,9,110.07
20298,20594,603,4,99.87
20299,912,643,1,233.38
20300,12908,221,1,384.76
20301,6549,353,3,176.78
20302,17954,379,5,300.78
20303,21332,125,8,263.32
20304,1245,743,1,327.9
20305,2716,228,6,342.2
20306,3706,350,2,491.99
20307,5616,234,2,205.84
20308,9041,564,8,96.5
20309,1841,624,10,15.32
20310,5343,214,3,107.34
20311,14691,616,2,215.9
20312,9623,481,7,279.19
20313,21445,724,8,107.39
20314,843,550,8,363.85
20315,4636,728,4,278.02
20316,361,679,6,475.03
20317,5806,22,3,60.4
20318,2439,175,8,451.31
20319,9978,107,4,263.5
20320,6124,70,6,17.2
20321,10006,408,2,489.05
20322,6402,266,9,191.09
20323,10866,250,1,216.64
20324,6753,461,10,142.93
20325,13657,427,10,253.62
20326,3132,386,8,39.92
20327,4585,48,6,437.94
20328,5750,412,1,143.32
20329,2619,96,9,52.28
20330,4411,546,1,360.29
20331,6431,23,6,319.37
20332,15376,146,8,45.35
20333,12943,524,4,149.75
20334,6634,246,2,126.26
20335,1725,644,1,343.43
20336,14999,149,9,481.17
20337,12557,494,1,435.63
20338,3958,77,3,392.62
20339,2107,495,9,268.04
20340,3343,412,7,460.61
20341,6734,458,3,132.25
20342,15776,65,9,269.02
20343,14334,690,7,290.9
20344,5104,239,8,308.36
20345,16915,116,6,139.06
20346,3692,523,5,385.12
20347,20653,199,1,441.59
20348,18424,411,8,215.81
20349,11366,537,3,10.5
20350,7117,384,9,489.02
20351,12127,725,8,412.33
20352,7157,378,5,403.02
20353,5016,183,2,353.05
20354,17664,202,1,491.76
20355,10599,285,4,17.87
20356,13242,75,1,293.61
20357,6667,545,1,252.77
20358,3161,190,9,496.9
20359,20461,83,2,110.41
20360,19825,618,5,469.51
20361,21035,276,8,454.14
20362,17404,23,6,484.63
20363,21509,577,2,107.48
20364,10559,692,3,343.62
20365,198,285,2,315.82
20366,10613,423,6,290.25
20367,14741,422,2,429.29
20368,20444,479,9,365.02
20369,17051,577,1,352.73
20370,14804,166,4,259.8
20371,19573,692,2,44.87
20372,15754,643,6,198.83
20373,4113,263,2,297.73
20374,5044,698,3,368.76
20375,230,238,2,456.75
20376,31,634,3,418.22
20377,18882,385,6,288.24
20378,12535,21,10,446.68
20379,21030,278,1,467.21
20380,8505,86,9,146.02
20381,10261,323,10,261.78
20382,8966,396,1,282.72
20383,15806,5,10,449.84
20384,1834,166,5,277.2
20385,8015,99,4,296.93
20386,6659,591,5,264.9
20387,20062,565,8,117.93
20388,8333,644,4,405.13
20389,18261,246,8,300.17
20390,10165,612,10,380.9
20391,3608,307,10,218.6
20392,3985,62,8,427.17
20393,20218,242,4,293.71
20394,16936,489,4,209.49
20395,7372,397,1,192.84
20396,21573,305,6,486.82
20397,7963,526,9,142.41
20398,9376,511,7,420.25
20399,18339,425,2,89.82
20400,10063,210,8,154.09
20401,3582,443,3,217.63
20402,6844,350,8,129.75
20403,7931,204,1,309.64
20404,14974,222,3,173.68
20405,20178,659,4,216.6
20406,14360,35,10,483.86
20407,1312,678,3,50.41
20408,3149,47,6,166.29
20409,21128,295,8,273.48
20410,20316,751,9,276.79
20411,1263,594,9,247.59
20412,18066,362,5,476.2
20413,7447,588,5,256.34
20414,17293,76,9,331.29
20415,10068,526,1,119.81
20416,7765,655,7,400.7
20417,2705,331,2,100.38
20418,10354,102,2,138.1
20419,3673,138,6,442.0
20420,15259,695,7,299.05
20421,15033,27,9,497.55
20422,14117,562,3,162.91
20423,11765,50,6,295.0
20424,10679,259,8,57.66
20425,18503,404,2,267.43
20426,11354,89,5,181.35
20427,2184,296,1,391.0
20428,9709,276,9,383.3
20429,7494,192,6,329.35
20430,4993,176,6,13.91
20431,15334,563,6,334.37
20432,14696,689,7,485.11
20433,13002,529,6,120.6
20434,4664,243,1,269.3
20435,16747,188,10,321.77
20436,3168,561,7,309.26
20437,18475,683,2,272.6
20438,18271,526,3,477.95
20439,2883,294,3,214.48
20440,8183,380,1,266.53
20441,3022,290,9,242.6
20442,2629,663,7,454.29
20443,20475,716,10,10.03
20444,18776,637,4,71.72
20445,10407,548,4,216.58
20446,19856,459,6,326.3
20447,5302,568,6,448.45
20448,19057,170,7,303.96
20449,17675,585,6,249.81
20450,9440,264,9,356.82
20451,8650,250,3,457.01
20452,9016,111,3,407.7
20453,4072,494,10,233.66
20454,2879,447,2,379.44
20455,17839,46,5,173.84
20456,6619,207,8,338.64
20457,10968,286,7,361.24
20458,11070,472,1,136.49
20459,17937,138,6,29.78
20460,1126,246,9,230.92
20461,5256,285,8,295.03
20462,11694,653,5,217.12
20463,3449,526,5,112.71
20464,19572,381,5,83.84
20465,15416,486,4,132.32
20466,21525,705,10,231.83
20467,8148,459,5,119.14
20468,3019,381,3,248.98
20469,2660,393,8,476.23
20470,14158,740,4,444.06
20471,20961,438,7,457.51
20472,8888,748,10,298.54
20473,1115,758,10,426.78
20474,10864,740,8,11.96
20475,10298,96,8,294.96
20476,11278,430,7,150.4
20477,17926,550,9,300.83
20478,18537,632,6,254.53
20479,6018,171,6,427.74
20480,11846,195,6,313.56
20481,3008,671,9,161.86
20482,13143,566,6,57.02
20483,6398,344,1,336.67
20484,16542,454,4,196.78
20485,8491,177,7,113.24
20486,13632,27,3,344.19
20487,9517,729,3,177.45
20488,6508,585,3,120.01
20489,5038,660,4,324.9
20490,13247,566,2,292.85
20491,3383,725,7,273.78
20492,6375,188,1,304.61
20493,11115,606,2,13.88
20494,19657,127,1,136.29
20495,8799,13,4,394.72
20496,1938,110,9,226.32
20497,14033,398,10,151.19
20498,21536,525,6,109.15
20499,17637,418,3,287.2
20500,15159,6,2,79.37
20501,489,106,2,485.76
20502,5357,27,3,82.2
20503,7354,95,8,54.75
20504,19037,288,9,445.05
20505,20948,173,5,44.58
20506,17112,60,4,111.86
20507,1410,510,2,34.96
20508,16764,397,9,248.27
20509,3521,414,4,13.29
20510,3721,502,4,131.5
20511,11436,674,9,276.03
20512,4253,538,10,466.19
20513,15695,354,1,393.87
20514,16981,176,9,302.1
20515,14645,32,4,353.32
20516,9621,4,9,288.74
20517,15634,436,1,365.0
20518,18804,133,4,265.29
20519,18576,208,4,422.53
20520,13886,172,2,178.92
20521,16560,547,5,201.03
20522,14840,519,4,208.24
20523,19451,637,2,431.09
20524,5475,513,9,108.44
20525,6184,492,5,128.84
20526,8914,145,3,92.78
20527,7375,82,8,264.07
20528,6249,422,10,230.86
20529,92,582,8,11.57
20530,11968,697,3,131.1
20531,11498,593,10,439.53
20532,778,148,8,196.16
20533,18613,535,7,271.21
20534,17279,710,2,147.31
20535,4547,185,6,66.79
20536,13353,389,6,329.65
20537,4938,733,1,94.19
20538,21318,125,8,265.07
20539,6804,276,4,324.07
20540,19236,742,8,496.33
20541,4428,511,3,121.27
20542,3894,665,2,260.0
20543,17764,31,7,183.02
20544,16685,246,8,148.71
20545,3508,699,9,122.72
20546,18510,319,8,460.18
20547,19494,556,8,217.42
20548,4137,385,4,460.6
20549,10619,127,8,270.23
20550,4084,309,4,177.24
20551,5013,225,2,392.86
20552,9792,357,6,135.81
20553,3534,269,8,453.77
20554,2739,33,10,371.24
20555,5608,291,5,58.52
20556,1508,720,9,251.55
20557,21473,351,5,432.55
20558,6720,43,4,437.57
20559,17765,338,4,110.83
20560,8721,422,10,104.08
20561,18805,707,5,49.1
20562,17617,701,1,436.23
20563,12599,610,7,119.37
20564,20498,319,10,78.0
20565,12724,666,10,485.7
20566,8879,204,5,279.74
20567,4097,524,10,165.44
20568,11674,191,9,139.89
20569,5795,116,10,432.64
20570,5491,559,8,233.41
20571,16804,30,8,419.24
20572,1714,642,10,325.18
20573,10190,641,10,49.84
20574,4896,167,1,285.87
20575,18226,480,3,21.3
20576,46,184,9,75.78
20577,17037,678,3,116.97
20578,13192,350,3,426.19
20579,16868,264,9,268.14
20580,11042,508,9,17.87
20581,11592,221,8,317.51
20582,4289,760,1,161.71
20583,1203,283,5,473.53
20584,15477,685,9,254.82
20585,19425,463,9,361.18
20586,21043,385,1,102.24
20587,19968,445,2,438.78
20588,16824,389,1,90.26
20589,1652,525,2,410.89
20590,18212,320,8,394.23
20591,10997,604,5,319.55
20592,21514,119,2,443.48
20593,17165,245,4,476.68
20594,20005,621,2,270.39
20595,3233,486,7,256.08
20596,21057,21,1,359.36
20597,258,328,1,274.23
20598,7541,575,2,55.77
20599,9235,475,3,135.72
20600,10970,654,8,430.97
20601,14622,580,4,288.19
20602,14489,747,9,314.22
20603,1720,732,4,260.11
20604,702,578,2,479.24
20605,8521,604,7,454.48
20606,20832,446,5,103.66
20607,13948,27,1,407.17
20608,18260,573,5,255.01
20609,20227,709,2,215.56
20610,15750,752,3,381.11
20611,14465,548,7,175.2
20612,12631,755,6,271.44
20613,4622,697,5,331.08
20614,10995,409,5,133.03
20615,13162,222,2,227.9
20616,10644,300,1,407.14
20617,3106,649,6,243.12
20618,12229,721,9,121.43
20619,19974,394,8,408.13
20620,4212,463,8,430.34
20621,8112,624,5,277.48
20622,3359,65,3,115.71
20623,11751,465,1,36.96
20624,1065,227,7,486.1
20625,11672,304,6,92.84
20626,15679,215,4,383.45
20627,7506,445,4,122.73
20628,1530,156,5,35.29
20629,12436,190,8,382.46
20630,8782,62,10,26.8
20631,9576,538,3,14.04
20632,12094,534,1,341.96
20633,4200,611,1,15.65
20634,7422,132,3,197.05
20635,7629,100,7,176.82
20636,3699,134,10,263.59
20637,16786,263,3,131.97
20638,4350,353,4,499.22
20639,18802,265,1,346.67
20640,5304,540,9,331.98
20641,17528,655,10,358.6
20642,11390,620,4,279.41
20643,3026,240,6,87.31
20644,2857,97,6,82.64
20645,18997,539,4,343.14
20646,17221,633,5,291.21
20647,1260,21,2,151.14
20648,5003,186,5,119.28
20649,20338,582,9,267.54
20650,18497,628,5,180.73
20651,20133,269,3,117.6
20652,13890,523,4,395.15
20653,9245,287,5,253.47
20654,18446,238,8,252.41
20655,19665,725,5,118.69
20656,60,290,7,459.56
20657,9316,443,8,164.14
20658,2881,112,10,95.34
20659,21558,537,4,161.78
20660,15408,353,9,457.6
20661,13623,569,8,473.77
20662,5863,219,6,243.1
20663,7653,320,6,286.73
20664,15746,169,10,186.91
20665,10128,697,5,445.87
20666,4712,359,2,325.22
20667,12858,77,10,416.3
20668,21136,679,6,327.56
20669,10608,22,10,120.75
20670,5005,629,9,445.5
20671,8000,414,9,479.47
20672,2421,326,3,75.43
20673,5334,320,10,206.91
20674,6207,691,9,136.62
20675,310,59,6,294.92
20676,13295,695,5,69.6
20677,15441,176,6,351.63
20678,16617,693,10,115.64
20679,7200,203,9,215.05
20680,16460,450,9,485.97
20681,21326,18,2,124.25
20682,14141,702,1,135.73
20683,19173,290,7,22.12
20684,18410,603,5,326.28
20685,1632,108,9,439.13
20686,7458,504,2,175.41
20687,5110,30,4,68.67
20688,8367,520,6,174.19
20689,9885,517,9,481.07
20690,7220,734,7,372.17
20691,18645,154,3,369.71
20692,12009,324,8,198.81
20693,17134,102,6,399.31
20694,6498,261,4,140.19
20695,6731,259,6,164.19
20696,10623,474,7,226.75
20697,4921,563,8,26.32
20698,11765,26,1,461.81
20699,17120,575,2,40.59
20700,20244,333,1,422.68
20701,7405,556,8,349.1
20702,3436,249,6,241.5
20703,18056,35,4,32.83
20704,12165,97,8,36.47
20705,4873,63,2,253.31
20706,5435,676,9,430.77
20707,10316,180,9,198.59
20708,7406,399,3,233.43
20709,21192,248,3,122.79
20710,11521,574,3,88.15
20711,3219,469,3,419.86
20712,4010,335,6,369.64
20713,8204,204,9,67.03
20714,12573,562,3,279.01
20715,10192,115,7,124.87
20716,17009,631,3,298.44
20717,8904,305,1,172.82
20718,5835,223,10,147.03
20719,15840,665,5,44.81
20720,1314,240,7,165.25
20721,6236,66,5,295.1
20722,138,494,7,264.61
20723,5934,139,2,215.82
20724,18253,533,7,439.84
20725,9572,393,5,108.37
20726,3820,62,5,314.88
20727,6331,508,8,290.92
20728,19423,224,7,178.28
20729,17093,550,6,311.92
20730,10240,40,8,162.83
20731,4438,358,8,372.3
20732,1133,401,10,40.82
20733,16234,125,10,219.74
20734,6606,376,1,422.56
20735,6502,368,4,363.97
20736,20761,707,5,91.54
20737,5699,738,8,18.64
20738,7819,643,5,178.96
20739,7396,423,3,216.83
20740,20660,36,9,273.44
20741,16030,708,1,255.94
20742,19133,438,7,415.19
20743,11414,519,5,173.27
20744,3843,263,9,123.62
20745,16803,227,7,257.19
20746,17814,102,6,28.09
20747,9064,112,5,219.73
20748,6850,97,1,497.2
20749,3552,436,6,63.84
20750,10606,32,3,256.25
20751,3147,527,9,429.63
20752,20934,387,6,317.86
20753,9110,217,1,319.99
20754,4160,247,5,430.31
20755,20715,290,9,192.67
