order_id,order_date,customer_id,seller_id,order_status
15927,22-11-2022,854,30,Delivered
15928,25-02-2024,351,19,Delivered
15929,17-11-2023,739,43,Pending
15930,18-07-2024,797,51,Cancelled
15931,10-09-2024,252,48,Pending
15932,01-09-2024,519,26,Delivered
15933,22-12-2022,870,53,Pending
15934,13-09-2023,261,51,Delivered
15935,24-06-2023,307,25,Pending
15936,06-09-2023,36,11,Delivered
15937,23-07-2024,759,11,Cancelled
15938,31-10-2024,286,35,Cancelled
15939,15-03-2024,757,42,Cancelled
15940,10-09-2023,272,28,Pending
15941,11-12-2022,139,49,Pending
15942,25-04-2024,785,35,Delivered
15943,19-04-2023,319,47,Pending
15944,15-06-2023,631,23,Delivered
15945,28-02-2024,152,46,Pending
15946,06-03-2024,654,12,Cancelled
15947,15-04-2023,247,38,Cancelled
15948,30-09-2023,264,17,Pending
15949,15-10-2023,22,33,Cancelled
15950,19-08-2024,141,13,Delivered
15951,25-08-2024,12,10,Cancelled
15952,18-01-2023,868,39,Cancelled
15953,02-01-2024,434,46,Delivered
15954,30-01-2024,407,46,Cancelled
15955,30-05-2023,573,54,Pending
15956,23-11-2023,763,16,Delivered
15957,02-06-2023,699,39,Cancelled
15958,19-06-2024,614,19,Pending
15959,29-10-2023,760,20,Cancelled
15960,14-05-2023,265,45,Cancelled
15961,23-04-2023,269,6,Cancelled
15962,26-06-2023,457,50,Delivered
15963,07-06-2023,16,30,Cancelled
15964,06-03-2023,461,18,Cancelled
15965,04-02-2024,29,23,Delivered
15966,09-05-2023,150,2,Delivered
15967,18-10-2024,246,20,Cancelled
15968,05-05-2023,812,44,Cancelled
15969,13-10-2023,101,7,Cancelled
15970,23-08-2023,139,54,Pending
15971,22-01-2024,224,10,Delivered
15972,29-12-2022,616,8,Cancelled
15973,01-09-2023,280,2,Pending
15974,28-08-2023,836,54,Cancelled
15975,30-06-2023,310,13,Cancelled
15976,11-04-2024,154,37,Cancelled
15977,21-06-2023,283,49,Pending
15978,29-04-2023,261,29,Delivered
15979,24-09-2024,255,14,Delivered
15980,21-09-2024,413,45,Delivered
15981,20-12-2023,167,31,Pending
15982,15-11-2023,130,53,Delivered
15983,17-11-2024,298,29,Cancelled
15984,18-11-2024,662,3,Delivered
15985,13-08-2024,839,22,Cancelled
15986,22-03-2024,602,5,Delivered
15987,07-03-2023,653,40,Pending
15988,01-12-2022,846,15,Cancelled
15989,06-02-2023,151,53,Pending
15990,19-11-2023,809,11,Pending
15991,10-10-2024,716,5,Delivered
15992,17-03-2023,626,48,Delivered
15993,06-02-2023,660,15,Delivered
15994,21-09-2023,467,15,Delivered
15995,30-11-2023,429,24,Pending
15996,02-06-2023,178,46,Cancelled
15997,04-01-2023,727,2,Pending
15998,16-12-2023,253,13,Pending
15999,22-04-2024,570,37,Cancelled
16000,24-09-2024,110,29,Cancelled
16001,24-09-2024,645,11,Delivered
16002,28-10-2024,108,12,Delivered
16003,02-06-2023,109,37,Cancelled
16004,13-11-2024,204,30,Delivered
16005,16-10-2024,310,15,Cancelled
16006,13-02-2024,842,52,Pending
16007,18-09-2024,128,27,Pending
16008,18-06-2023,340,22,Cancelled
16009,18-03-2023,422,11,Delivered
16010,21-05-2024,264,47,Pending
16011,10-05-2023,563,6,Delivered
16012,20-02-2023,248,20,Delivered
16013,01-03-2024,611,17,Delivered
16014,13-05-2023,236,4,Cancelled
16015,02-04-2023,209,6,Cancelled
16016,17-09-2023,524,53,Delivered
16017,21-01-2023,491,13,Delivered
16018,15-06-2023,122,14,Cancelled
16019,29-03-2024,122,39,Pending
16020,22-03-2024,898,52,Pending
16021,29-12-2023,814,45,Cancelled
16022,03-05-2024,148,1,Delivered
16023,01-04-2024,492,40,Pending
16024,21-12-2023,167,41,Cancelled
16025,20-08-2024,614,14,Delivered
16026,16-03-2024,872,24,Cancelled
16027,08-05-2023,280,53,Delivered
16028,25-06-2023,779,29,Cancelled
16029,19-12-2023,840,24,Cancelled
16030,24-01-2024,848,28,Delivered
16031,14-04-2024,235,29,Delivered
16032,20-12-2023,288,39,Delivered
16033,13-12-2022,575,24,Cancelled
16034,01-09-2023,38,47,Delivered
16035,20-07-2024,684,54,Pending
16036,24-01-2023,414,9,Pending
16037,25-07-2024,628,18,Cancelled
16038,26-03-2023,435,37,Delivered
16039,12-09-2024,246,37,Cancelled
16040,11-05-2023,646,2,Cancelled
16041,14-02-2023,800,16,Pending
16042,13-02-2024,666,3,Cancelled
16043,03-03-2024,161,8,Delivered
16044,29-12-2023,134,7,Pending
16045,11-07-2024,875,52,Pending
16046,23-11-2023,364,45,Pending
16047,15-12-2022,747,29,Delivered
16048,29-05-2024,437,20,Delivered
16049,06-06-2023,446,23,Cancelled
16050,14-04-2024,745,33,Delivered
16051,25-10-2023,259,10,Pending
16052,12-04-2023,233,10,Delivered
16053,27-06-2023,641,22,Cancelled
16054,11-06-2024,397,8,Cancelled
16055,06-04-2023,438,6,Pending
16056,24-09-2024,188,27,Pending
16057,23-06-2024,147,18,Cancelled
16058,04-11-2023,698,36,Delivered
16059,27-02-2023,314,41,Pending
16060,12-11-2024,240,5,Delivered
16061,27-08-2023,572,14,Cancelled
16062,19-06-2024,230,44,Pending
16063,04-08-2024,236,3,Pending
16064,19-08-2024,378,3,Delivered
16065,15-07-2023,584,32,Cancelled
16066,10-08-2023,23,36,Cancelled
16067,02-08-2024,722,12,Cancelled
16068,21-10-2024,448,11,Pending
16069,30-05-2023,1,8,Pending
16070,12-06-2023,75,47,Delivered
16071,22-08-2024,383,41,Cancelled
16072,27-11-2023,167,12,Pending
16073,07-03-2024,653,10,Cancelled
16074,17-10-2023,514,43,Pending
16075,19-11-2023,365,44,Pending
16076,21-10-2024,533,26,Pending
16077,14-03-2023,241,40,Delivered
16078,23-06-2024,234,9,Cancelled
16079,04-07-2024,722,41,Pending
16080,03-02-2024,528,46,Pending
16081,08-12-2023,105,2,Cancelled
16082,06-06-2024,131,29,Delivered
16083,26-11-2023,698,17,Cancelled
16084,19-08-2024,676,21,Delivered
16085,30-04-2023,26,25,Cancelled
16086,30-08-2023,655,10,Delivered
16087,29-10-2024,206,33,Cancelled
16088,26-09-2024,209,37,Cancelled
16089,27-02-2024,495,1,Cancelled
16090,14-08-2024,568,47,Delivered
16091,31-03-2023,413,36,Cancelled
16092,25-07-2024,604,28,Delivered
16093,16-08-2023,796,36,Delivered
16094,10-07-2024,702,40,Cancelled
16095,19-11-2023,739,24,Pending
16096,29-05-2024,274,15,Cancelled
16097,10-09-2024,845,3,Cancelled
16098,06-09-2024,482,8,Cancelled
16099,06-09-2023,35,14,Pending
16100,22-10-2024,119,54,Delivered
16101,20-05-2024,736,1,Delivered
16102,27-09-2023,428,9,Pending
16103,26-08-2024,504,31,Cancelled
16104,22-06-2023,500,28,Cancelled
16105,20-11-2022,38,30,Cancelled
16106,10-04-2024,315,13,Pending
16107,27-11-2023,858,22,Delivered
16108,27-06-2023,18,44,Delivered
16109,27-06-2023,625,1,Cancelled
16110,02-06-2024,582,37,Cancelled
16111,12-03-2023,331,28,Delivered
16112,21-01-2023,621,7,Cancelled
16113,08-08-2023,588,13,Cancelled
16114,25-08-2023,293,43,Cancelled
16115,01-05-2024,774,22,Pending
16116,14-10-2023,852,26,Pending
16117,10-09-2024,71,29,Pending
16118,08-04-2024,858,22,Delivered
16119,28-02-2024,478,2,Delivered
16120,10-05-2024,500,26,Pending
16121,13-03-2024,263,26,Pending
16122,13-08-2024,809,13,Cancelled
16123,29-03-2023,879,5,Delivered
16124,05-03-2023,365,14,Pending
16125,27-12-2023,190,12,Delivered
16126,08-03-2024,377,28,Pending
16127,04-09-2023,817,26,Cancelled
16128,16-03-2024,280,32,Pending
16129,05-08-2024,695,52,Delivered
16130,09-08-2023,479,23,Pending
16131,08-11-2023,831,30,Cancelled
16132,12-09-2023,346,34,Delivered
16133,04-06-2024,397,51,Delivered
16134,07-07-2024,22,35,Delivered
16135,14-07-2023,366,13,Delivered
16136,20-10-2023,693,32,Cancelled
16137,19-12-2023,603,9,Delivered
16138,23-01-2023,455,18,Pending
16139,28-11-2022,774,9,Delivered
16140,07-05-2023,162,22,Cancelled
16141,02-02-2024,513,32,Pending
16142,27-09-2024,175,7,Delivered
16143,11-10-2024,15,49,Cancelled
16144,31-07-2023,564,42,Pending
16145,26-12-2022,93,44,Pending
16146,13-05-2024,22,50,Delivered
16147,06-05-2023,8,35,Pending
16148,04-12-2023,242,53,Cancelled
16149,29-12-2022,849,53,Pending
16150,03-06-2023,534,18,Cancelled
16151,04-10-2024,523,49,Delivered
16152,11-12-2022,25,18,Cancelled
16153,16-05-2024,896,16,Delivered
16154,18-12-2022,748,18,Delivered
16155,28-01-2023,277,3,Delivered
16156,29-11-2022,245,45,Delivered
16157,02-02-2023,591,4,Pending
16158,29-04-2024,436,36,Pending
16159,01-07-2023,89,20,Delivered
16160,21-01-2023,200,16,Delivered
16161,23-04-2024,101,44,Cancelled
16162,14-02-2023,768,34,Delivered
16163,30-06-2024,551,18,Delivered
16164,23-04-2023,287,31,Delivered
16165,24-09-2023,110,39,Delivered
16166,25-05-2023,647,31,Cancelled
16167,10-02-2023,356,17,Pending
16168,07-05-2023,737,44,Cancelled
16169,13-02-2024,762,25,Cancelled
16170,20-05-2023,428,47,Delivered
16171,29-06-2023,423,36,Cancelled
16172,28-10-2024,818,47,Delivered
16173,30-04-2023,173,47,Cancelled
16174,01-02-2023,690,1,Pending
16175,25-01-2023,752,11,Cancelled
16176,08-07-2023,77,13,Pending
16177,13-04-2023,98,48,Delivered
16178,04-12-2022,673,19,Pending
16179,07-07-2024,153,34,Delivered
16180,24-10-2024,707,28,Pending
16181,03-05-2023,209,54,Pending
16182,11-09-2024,599,22,Pending
16183,30-03-2023,81,24,Pending
16184,14-11-2023,214,46,Delivered
16185,25-04-2023,177,53,Cancelled
16186,22-06-2024,660,24,Pending
16187,11-10-2024,640,37,Cancelled
16188,08-11-2024,590,37,Cancelled
16189,02-10-2023,453,1,Delivered
16190,13-02-2024,784,33,Pending
16191,08-05-2023,245,4,Pending
16192,11-05-2023,465,9,Cancelled
16193,16-01-2023,493,48,Delivered
16194,13-04-2024,491,46,Pending
16195,27-02-2024,388,22,Delivered
16196,17-01-2024,6,5,Pending
16197,28-04-2023,389,30,Pending
16198,27-07-2023,231,48,Cancelled
16199,19-05-2024,126,37,Cancelled
16200,13-11-2024,657,35,Delivered
16201,12-06-2023,402,4,Cancelled
16202,13-09-2023,337,13,Delivered
16203,22-07-2024,368,25,Cancelled
16204,16-05-2024,617,48,Pending
16205,23-02-2023,198,28,Cancelled
16206,07-05-2024,52,1,Pending
16207,22-02-2024,755,20,Pending
16208,04-02-2024,293,39,Pending
16209,18-08-2024,297,25,Delivered
16210,24-08-2023,854,41,Cancelled
16211,20-01-2024,678,22,Pending
16212,17-03-2023,461,44,Delivered
16213,02-12-2023,510,42,Cancelled
16214,12-12-2022,741,38,Delivered
16215,12-09-2023,34,32,Cancelled
16216,19-09-2024,524,15,Delivered
16217,02-11-2024,104,35,Pending
16218,04-11-2023,344,24,Pending
16219,09-05-2023,616,45,Cancelled
16220,14-03-2024,248,4,Pending
16221,29-07-2024,877,42,Cancelled
16222,24-10-2023,588,29,Delivered
16223,19-09-2024,8,48,Delivered
16224,17-09-2023,10,42,Cancelled
16225,19-04-2024,112,29,Delivered
16226,22-08-2024,819,31,Delivered
16227,02-02-2024,348,14,Delivered
16228,03-03-2023,92,39,Cancelled
16229,03-02-2024,754,37,Delivered
16230,11-03-2024,588,6,Cancelled
16231,04-01-2023,639,52,Pending
16232,05-10-2024,630,43,Pending
16233,25-12-2023,570,1,Cancelled
16234,21-06-2023,171,11,Cancelled
16235,12-09-2024,812,36,Delivered
16236,31-05-2024,153,4,Delivered
16237,13-10-2024,551,48,Pending
16238,10-08-2024,720,16,Delivered
16239,13-06-2023,719,8,Delivered
16240,13-08-2024,143,26,Cancelled
16241,16-06-2024,91,17,Pending
16242,13-05-2024,66,12,Delivered
16243,12-05-2024,707,52,Pending
16244,29-07-2024,135,17,Delivered
16245,12-11-2023,174,11,Pending
16246,14-11-2024,67,51,Delivered
16247,11-07-2024,654,47,Pending
16248,07-10-2023,859,29,Cancelled
16249,31-05-2023,781,28,Delivered
16250,10-07-2023,304,24,Delivered
16251,09-10-2023,546,3,Cancelled
16252,17-07-2023,762,48,Delivered
16253,27-01-2023,897,9,Delivered
16254,21-04-2023,479,37,Cancelled
16255,02-02-2024,828,40,Cancelled
16256,24-06-2023,139,47,Delivered
16257,12-05-2023,85,39,Cancelled
16258,23-10-2023,63,48,Cancelled
16259,01-11-2023,658,40,Pending
16260,21-12-2022,44,22,Pending
16261,03-12-2022,171,22,Pending
16262,31-10-2024,733,35,Pending
16263,02-03-2024,549,39,Cancelled
16264,11-02-2023,730,31,Cancelled
16265,14-10-2024,766,16,Pending
16266,25-09-2024,739,51,Delivered
16267,20-01-2023,236,3,Pending
16268,23-06-2024,611,23,Pending
16269,08-08-2023,223,26,Pending
16270,16-07-2024,234,21,Pending
16271,14-10-2024,79,13,Pending
16272,04-01-2024,459,39,Pending
16273,13-12-2022,665,27,Cancelled
16274,08-05-2023,607,28,Cancelled
16275,05-12-2023,244,18,Delivered
16276,04-06-2023,487,46,Cancelled
16277,29-02-2024,447,28,Cancelled
16278,13-07-2023,769,24,Pending
16279,08-06-2023,798,9,Cancelled
16280,20-04-2023,393,54,Delivered
16281,20-05-2023,200,27,Cancelled
16282,30-05-2023,523,24,Cancelled
16283,31-03-2023,705,26,Cancelled
16284,27-07-2024,268,51,Delivered
16285,08-06-2023,850,26,Cancelled
16286,25-12-2023,826,42,Cancelled
16287,25-08-2024,293,47,Pending
16288,11-06-2023,691,21,Cancelled
16289,06-07-2023,597,49,Cancelled
16290,13-10-2023,276,47,Pending
16291,03-10-2023,800,31,Pending
16292,12-04-2024,776,5,Cancelled
16293,13-08-2023,120,3,Cancelled
16294,28-04-2023,807,41,Cancelled
16295,07-09-2024,229,46,Pending
16296,17-08-2024,236,36,Pending
16297,17-11-2024,58,42,Pending
16298,31-01-2023,198,44,Cancelled
16299,19-06-2024,680,54,Delivered
16300,16-06-2024,641,40,Cancelled
16301,08-08-2023,55,15,Pending
16302,05-06-2024,719,9,Delivered
16303,15-10-2023,705,7,Pending
16304,15-10-2024,55,39,Delivered
16305,12-11-2023,599,31,Delivered
16306,27-09-2023,203,28,Cancelled
16307,04-02-2023,556,36,Delivered
16308,09-09-2023,188,19,Pending
16309,11-08-2023,720,39,Delivered
16310,13-05-2024,188,50,Cancelled
16311,10-04-2023,491,2,Delivered
16312,25-12-2022,392,16,Pending
16313,14-02-2024,53,11,Delivered
16314,15-12-2023,283,25,Cancelled
16315,17-05-2024,381,33,Cancelled
16316,31-10-2023,733,14,Pending
16317,01-03-2023,478,12,Pending
16318,09-08-2024,490,10,Delivered
16319,30-12-2022,179,2,Cancelled
16320,19-08-2024,172,1,Cancelled
16321,11-03-2024,597,39,Delivered
16322,07-02-2024,737,30,Delivered
16323,10-12-2022,711,53,Cancelled
16324,08-01-2024,378,46,Cancelled
16325,06-04-2024,612,52,Cancelled
16326,02-01-2024,867,29,Pending
16327,13-07-2023,360,6,Delivered
16328,25-05-2023,755,17,Delivered
16329,18-02-2024,409,27,Pending
16330,16-12-2022,59,51,Cancelled
16331,16-01-2023,884,21,Pending
16332,13-05-2024,83,43,Delivered
16333,28-05-2024,720,51,Pending
16334,17-11-2023,737,42,Cancelled
16335,05-12-2023,771,23,Delivered
16336,07-02-2023,880,9,Delivered
16337,02-05-2024,741,2,Pending
16338,25-06-2024,467,30,Pending
16339,29-12-2022,167,15,Pending
16340,29-03-2023,179,27,Pending
16341,20-12-2023,467,10,Pending
16342,05-10-2023,8,37,Delivered
16343,25-11-2023,597,37,Cancelled
16344,15-07-2024,721,29,Cancelled
16345,06-11-2024,284,28,Cancelled
16346,20-10-2023,410,32,Delivered
16347,21-09-2023,505,8,Cancelled
16348,21-10-2023,814,14,Delivered
16349,28-05-2023,733,37,Pending
16350,28-09-2024,49,19,Cancelled
16351,23-08-2024,451,14,Delivered
16352,07-01-2023,340,54,Pending
16353,31-05-2024,458,35,Pending
16354,27-11-2023,230,9,Delivered
16355,21-08-2023,25,43,Delivered
16356,26-08-2023,107,20,Pending
16357,25-11-2023,448,7,Pending
16358,03-02-2024,768,31,Pending
16359,15-06-2023,386,52,Delivered
16360,17-08-2024,524,22,Pending
16361,10-06-2024,656,49,Pending
16362,21-11-2023,833,22,Delivered
16363,01-07-2023,325,51,Cancelled
16364,02-01-2023,179,51,Delivered
16365,15-01-2024,680,44,Delivered
16366,21-08-2024,214,36,Delivered
16367,15-12-2022,683,13,Pending
16368,05-12-2023,755,30,Pending
16369,17-09-2023,156,33,Cancelled
16370,14-07-2024,491,3,Cancelled
16371,23-06-2024,825,40,Pending
16372,03-08-2023,787,15,Cancelled
16373,22-04-2023,372,53,Cancelled
16374,27-03-2023,675,9,Pending
16375,20-12-2022,449,39,Delivered
16376,15-02-2023,692,26,Cancelled
16377,19-04-2023,635,14,Pending
16378,06-02-2024,627,54,Cancelled
16379,09-03-2023,759,32,Pending
16380,21-02-2024,735,35,Delivered
16381,15-10-2023,607,7,Cancelled
16382,22-02-2023,378,29,Delivered
16383,10-11-2023,239,45,Delivered
16384,23-12-2023,325,27,Pending
16385,19-05-2024,852,31,Pending
16386,01-02-2024,156,8,Delivered
16387,02-01-2024,1,1,Cancelled
16388,28-02-2023,81,14,Delivered
16389,13-01-2024,449,8,Delivered
16390,02-02-2024,770,12,Delivered
16391,20-05-2024,325,41,Cancelled
16392,06-08-2023,224,39,Delivered
16393,16-04-2024,297,37,Pending
16394,17-12-2022,621,7,Delivered
16395,01-07-2024,194,9,Delivered
16396,06-08-2024,867,24,Cancelled
16397,06-07-2023,69,22,Cancelled
16398,09-03-2023,114,5,Pending
16399,07-02-2023,787,21,Pending
16400,08-08-2024,661,40,Delivered
16401,29-07-2024,85,33,Pending
16402,16-09-2024,582,50,Cancelled
16403,21-03-2023,628,11,Pending
16404,11-11-2024,718,7,Pending
16405,22-10-2024,597,1,Cancelled
16406,29-04-2023,318,6,Pending
16407,17-06-2024,709,28,Delivered
16408,27-12-2022,188,52,Delivered
16409,05-05-2023,183,9,Cancelled
16410,08-08-2024,421,37,Delivered
16411,15-10-2024,480,43,Cancelled
16412,27-11-2023,327,23,Delivered
16413,09-01-2023,507,42,Cancelled
16414,22-09-2023,677,33,Pending
16415,16-09-2024,759,2,Pending
16416,02-12-2022,129,12,Delivered
16417,04-09-2024,792,10,Delivered
16418,03-03-2023,890,3,Cancelled
16419,14-07-2023,31,7,Cancelled
16420,20-07-2023,597,34,Pending
16421,02-03-2024,683,52,Pending
16422,14-05-2023,813,42,Delivered
16423,15-08-2024,64,54,Cancelled
16424,17-12-2023,533,31,Pending
16425,25-01-2024,133,49,Pending
16426,24-04-2023,529,26,Cancelled
16427,06-02-2024,63,43,Delivered
16428,22-03-2023,898,35,Cancelled
16429,19-08-2023,548,43,Cancelled
16430,12-05-2024,223,45,Cancelled
16431,14-01-2023,3,13,Delivered
16432,08-03-2024,753,14,Pending
16433,07-11-2024,450,41,Cancelled
16434,11-06-2023,341,11,Pending
16435,10-06-2023,605,36,Cancelled
16436,15-02-2024,635,45,Cancelled
16437,18-12-2022,525,23,Cancelled
16438,15-04-2024,862,38,Delivered
16439,15-08-2023,370,13,Pending
16440,19-11-2023,698,52,Cancelled
16441,15-06-2023,192,17,Delivered
16442,23-07-2024,208,28,Cancelled
16443,18-10-2023,143,27,Pending
16444,17-03-2023,72,38,Pending
16445,08-10-2024,812,20,Pending
16446,07-02-2024,159,14,Cancelled
16447,27-06-2024,791,50,Cancelled
16448,03-06-2023,312,19,Delivered
16449,29-10-2023,782,18,Pending
16450,28-12-2023,168,23,Delivered
16451,05-06-2023,39,15,Cancelled
16452,31-05-2023,6,21,Delivered
16453,20-10-2024,417,32,Pending
16454,20-07-2023,135,43,Cancelled
16455,24-01-2024,751,36,Delivered
16456,07-12-2023,806,35,Delivered
16457,11-10-2024,566,19,Cancelled
16458,23-06-2024,773,8,Cancelled
16459,07-07-2024,557,35,Cancelled
16460,02-12-2023,473,41,Pending
16461,26-08-2023,103,48,Pending
16462,07-06-2024,198,18,Cancelled
16463,29-03-2024,632,36,Cancelled
16464,19-09-2023,55,24,Cancelled
16465,10-11-2024,825,22,Delivered
16466,12-08-2024,254,44,Cancelled
16467,01-01-2023,700,7,Cancelled
16468,13-01-2024,824,31,Pending
16469,20-10-2023,651,27,Delivered
16470,16-07-2024,124,33,Pending
16471,24-02-2023,424,45,Pending
16472,12-09-2024,7,50,Pending
16473,30-08-2023,892,49,Cancelled
16474,14-01-2024,558,37,Pending
16475,08-03-2023,850,29,Cancelled
16476,12-08-2023,785,43,Delivered
16477,15-11-2024,669,44,Pending
16478,22-08-2024,470,34,Cancelled
16479,06-03-2023,394,36,Delivered
16480,31-08-2024,326,8,Cancelled
16481,17-01-2023,240,30,Cancelled
16482,16-07-2024,354,28,Pending
16483,28-10-2024,224,23,Cancelled
16484,13-05-2024,242,28,Pending
16485,18-03-2024,539,25,Cancelled
16486,24-02-2023,272,3,Delivered
16487,06-03-2024,519,18,Cancelled
16488,14-09-2023,862,9,Pending
16489,14-11-2023,669,31,Pending
16490,21-08-2023,636,4,Pending
16491,03-11-2023,557,6,Delivered
16492,27-07-2024,173,4,Delivered
16493,15-11-2024,318,53,Pending
16494,01-05-2023,688,24,Cancelled
16495,04-08-2024,280,26,Cancelled
16496,31-08-2024,705,26,Cancelled
16497,09-12-2023,100,43,Delivered
16498,16-07-2024,508,30,Cancelled
16499,11-12-2022,156,39,Delivered
16500,18-07-2023,81,22,Pending
16501,05-02-2023,835,44,Pending
16502,13-09-2024,357,14,Delivered
16503,07-09-2023,190,38,Cancelled
16504,16-01-2023,388,4,Pending
16505,11-07-2023,566,33,Cancelled
16506,07-08-2024,407,29,Pending
16507,06-05-2024,582,27,Pending
16508,19-03-2024,507,15,Cancelled
16509,04-06-2024,849,39,Delivered
16510,05-12-2022,610,9,Pending
16511,10-06-2023,401,6,Cancelled
16512,20-04-2024,7,22,Pending
16513,21-04-2024,74,11,Cancelled
16514,08-03-2023,570,24,Pending
16515,31-05-2024,367,50,Pending
16516,08-11-2023,209,17,Pending
16517,22-05-2023,641,36,Cancelled
16518,06-01-2024,463,16,Pending
16519,23-06-2024,145,14,Delivered
16520,02-04-2023,518,24,Cancelled
16521,20-04-2023,761,38,Pending
16522,17-10-2024,344,50,Pending
16523,03-02-2023,718,3,Cancelled
16524,01-05-2024,364,44,Delivered
16525,10-08-2024,592,21,Delivered
16526,16-12-2022,829,23,Pending
16527,04-10-2023,210,5,Cancelled
16528,04-09-2024,61,45,Pending
16529,28-04-2024,251,43,Pending
16530,17-01-2023,61,39,Pending
16531,17-11-2024,144,15,Cancelled
16532,17-01-2024,105,17,Pending
16533,02-11-2023,557,41,Delivered
16534,14-08-2023,710,38,Cancelled
16535,09-02-2024,601,7,Cancelled
16536,07-09-2024,280,18,Cancelled
16537,26-12-2023,884,16,Delivered
16538,20-06-2024,707,28,Cancelled
16539,14-09-2023,740,4,Pending
16540,14-09-2023,502,18,Delivered
16541,10-07-2023,775,23,Pending
16542,24-05-2023,155,5,Delivered
16543,31-03-2023,185,2,Delivered
16544,27-06-2023,304,41,Delivered
16545,11-11-2024,524,41,Pending
16546,18-11-2023,261,2,Delivered
16547,25-08-2024,786,8,Pending
16548,12-07-2024,200,43,Delivered
16549,27-04-2023,496,1,Cancelled
16550,26-05-2024,705,5,Delivered
16551,16-11-2024,432,21,Cancelled
16552,30-03-2024,607,20,Pending
16553,25-09-2024,39,46,Delivered
16554,04-05-2024,244,15,Cancelled
16555,06-09-2024,446,31,Delivered
16556,13-03-2024,215,48,Pending
16557,08-11-2024,367,32,Delivered
16558,15-11-2024,77,33,Delivered
16559,07-11-2023,340,24,Pending
16560,22-01-2024,562,43,Delivered
16561,20-01-2023,311,23,Delivered
16562,09-01-2024,608,15,Cancelled
16563,22-03-2023,496,41,Delivered
16564,08-02-2024,865,4,Delivered
16565,28-12-2023,850,45,Pending
16566,16-04-2024,394,21,Cancelled
16567,18-04-2024,370,8,Cancelled
16568,01-10-2023,440,15,Cancelled
16569,29-07-2023,552,13,Delivered
16570,16-11-2024,260,34,Pending
16571,30-09-2024,130,12,Cancelled
16572,26-05-2023,490,16,Pending
16573,29-09-2023,485,52,Pending
16574,09-01-2024,340,45,Cancelled
16575,31-01-2023,420,39,Pending
16576,03-06-2023,317,20,Pending
16577,06-02-2024,206,26,Delivered
16578,05-11-2023,592,54,Delivered
16579,17-10-2023,667,17,Cancelled
16580,08-05-2023,647,46,Cancelled
16581,05-02-2023,385,46,Cancelled
16582,18-04-2024,40,31,Delivered
16583,31-05-2023,548,22,Delivered
16584,21-07-2023,869,24,Pending
16585,10-06-2024,539,3,Pending
16586,02-06-2023,329,49,Cancelled
16587,06-11-2024,433,12,Pending
16588,07-08-2024,831,7,Delivered
16589,30-06-2024,250,29,Delivered
16590,27-02-2024,748,50,Delivered
16591,02-07-2023,710,44,Cancelled
16592,10-04-2023,645,9,Pending
16593,12-05-2024,833,1,Cancelled
16594,13-04-2024,634,27,Pending
16595,24-07-2024,438,15,Cancelled
16596,07-09-2024,658,28,Cancelled
16597,23-08-2024,646,16,Pending
16598,25-09-2024,401,37,Pending
16599,19-04-2024,109,33,Delivered
16600,21-01-2023,325,21,Delivered
16601,07-11-2023,653,44,Cancelled
16602,29-06-2024,276,43,Delivered
16603,17-01-2023,436,52,Delivered
16604,21-08-2024,513,2,Cancelled
16605,21-01-2024,141,47,Cancelled
16606,20-11-2023,542,4,Delivered
16607,21-03-2023,66,29,Pending
16608,03-10-2023,599,48,Cancelled
16609,21-10-2023,400,52,Pending
16610,06-02-2023,884,53,Pending
16611,21-02-2023,890,2,Pending
16612,07-12-2023,254,53,Cancelled
16613,22-02-2024,538,15,Pending
16614,13-09-2024,888,52,Cancelled
16615,12-05-2024,161,51,Pending
16616,25-04-2023,330,13,Cancelled
16617,10-02-2023,12,1,Pending
16618,27-01-2023,785,47,Pending
16619,23-10-2024,338,21,Pending
16620,02-07-2024,72,53,Cancelled
16621,08-12-2022,711,9,Pending
16622,12-10-2023,432,3,Cancelled
16623,27-09-2024,854,15,Cancelled
16624,20-03-2024,644,36,Delivered
16625,22-10-2024,28,32,Pending
16626,06-10-2023,213,25,Pending
16627,17-02-2023,281,36,Pending
16628,30-09-2024,133,51,Pending
16629,03-05-2023,98,12,Delivered
16630,06-08-2024,782,26,Cancelled
16631,02-03-2024,307,15,Delivered
16632,26-11-2023,728,10,Pending
16633,13-11-2023,548,38,Cancelled
16634,08-11-2024,554,33,Pending
16635,12-07-2024,562,28,Delivered
16636,22-05-2024,106,14,Delivered
16637,07-03-2024,664,6,Cancelled
16638,22-05-2024,168,31,Pending
16639,29-06-2023,687,49,Cancelled
16640,12-10-2023,879,50,Delivered
16641,20-11-2022,893,9,Pending
16642,22-12-2023,584,17,Pending
16643,08-08-2024,480,15,Delivered
16644,14-12-2023,753,46,Delivered
16645,19-08-2024,2,45,Cancelled
16646,29-12-2022,607,11,Cancelled
16647,20-02-2023,115,52,Pending
16648,14-03-2024,46,15,Cancelled
16649,24-05-2024,471,20,Pending
16650,31-07-2023,159,27,Pending
16651,09-02-2024,26,45,Delivered
16652,16-03-2023,241,47,Cancelled
16653,28-12-2022,885,28,Cancelled
16654,22-11-2022,792,21,Cancelled
16655,02-05-2024,123,4,Delivered
16656,04-03-2023,156,2,Pending
16657,15-08-2024,652,2,Delivered
16658,18-04-2024,397,21,Cancelled
16659,20-04-2024,524,45,Delivered
16660,11-10-2024,887,54,Cancelled
