shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
18879,18879,04-10-2024,10-06-2024,USPS,Returned
18880,18880,26-07-2023,18-08-2024,UPS,In Transit
18881,18881,12-11-2024,16-07-2024,FedEx,In Transit
18882,18882,28-05-2024,31-08-2024,DHL,Returned
18883,18883,17-10-2024,16-12-2023,USPS,In Transit
18884,18884,11-06-2023,,USPS,Returned
18885,18885,10-03-2023,25-07-2024,USPS,Delivered
18886,18886,17-08-2024,17-10-2024,DHL,Returned
18887,18887,02-04-2024,19-11-2023,UPS,Returned
18888,18888,03-09-2023,,USPS,Delivered
18889,18889,19-12-2023,13-06-2024,USPS,Returned
18890,18890,08-11-2023,27-05-2024,UPS,Returned
18891,18891,31-08-2023,25-02-2024,UPS,Delivered
18892,18892,19-10-2024,16-12-2023,USPS,Returned
18893,18893,16-08-2023,,USPS,Delivered
18894,18894,26-03-2024,22-12-2023,USPS,Returned
18895,18895,31-05-2024,03-08-2024,USPS,In Transit
18896,18896,28-03-2024,,DHL,Returned
18897,18897,23-11-2022,,USPS,Returned
18898,18898,21-09-2023,19-01-2024,DHL,In Transit
18899,18899,13-11-2024,27-05-2024,FedEx,In Transit
18900,18900,19-07-2024,23-01-2024,DHL,Returned
18901,18901,07-02-2024,22-08-2024,USPS,In Transit
18902,18902,22-10-2023,03-10-2024,UPS,Returned
18903,18903,30-03-2023,26-08-2024,FedEx,In Transit
18904,18904,28-05-2023,,FedEx,In Transit
18905,18905,29-07-2024,01-02-2024,DHL,Returned
18906,18906,29-11-2022,26-01-2024,UPS,In Transit
18907,18907,18-09-2023,,UPS,Delivered
18908,18908,30-04-2023,29-10-2024,UPS,In Transit
18909,18909,03-04-2024,,USPS,Delivered
18910,18910,02-11-2023,27-01-2024,FedEx,In Transit
18911,18911,27-01-2024,22-11-2023,DHL,Returned
18912,18912,30-06-2024,06-12-2023,DHL,In Transit
18913,18913,08-07-2024,24-01-2024,FedEx,In Transit
18914,18914,05-01-2023,27-11-2023,DHL,Returned
18915,18915,02-05-2024,19-05-2024,DHL,In Transit
18916,18916,26-07-2023,03-03-2024,UPS,Delivered
18917,18917,17-10-2024,09-03-2024,FedEx,In Transit
18918,18918,24-12-2023,06-11-2024,DHL,Delivered
18919,18919,24-01-2024,,USPS,Returned
18920,18920,07-05-2024,27-10-2024,UPS,Delivered
18921,18921,15-01-2023,20-03-2024,USPS,Delivered
18922,18922,05-12-2022,,USPS,In Transit
18923,18923,07-07-2024,27-07-2024,FedEx,Delivered
18924,18924,06-01-2023,12-09-2024,DHL,In Transit
18925,18925,12-09-2024,11-02-2024,UPS,Delivered
18926,18926,04-02-2024,18-10-2024,FedEx,Delivered
18927,18927,28-12-2023,09-12-2023,USPS,Delivered
18928,18928,13-11-2024,23-01-2024,FedEx,In Transit
18929,18929,27-06-2023,04-01-2024,DHL,Delivered
18930,18930,30-05-2024,,USPS,In Transit
18931,18931,31-05-2024,07-08-2024,FedEx,Returned
18932,18932,14-07-2024,26-08-2024,USPS,Delivered
18933,18933,03-10-2023,29-01-2024,UPS,Delivered
18934,18934,20-06-2024,29-10-2024,UPS,Returned
18935,18935,23-04-2024,19-05-2024,USPS,Delivered
18936,18936,22-06-2023,06-02-2024,FedEx,In Transit
18937,18937,15-05-2024,,UPS,Returned
18938,18938,29-01-2023,,FedEx,Returned
18939,18939,15-10-2024,07-03-2024,USPS,Returned
18940,18940,20-08-2023,,UPS,In Transit
18941,18941,07-01-2024,18-06-2024,UPS,Delivered
18942,18942,29-12-2023,02-12-2023,USPS,Delivered
18943,18943,30-05-2024,16-11-2024,UPS,Delivered
18944,18944,16-12-2022,10-10-2024,DHL,Delivered
18945,18945,30-06-2023,,DHL,In Transit
18946,18946,22-11-2023,17-08-2024,UPS,Returned
18947,18947,28-11-2023,08-10-2024,DHL,Delivered
18948,18948,17-12-2022,,UPS,Returned
18949,18949,04-10-2024,,FedEx,In Transit
18950,18950,08-06-2023,19-11-2023,UPS,Delivered
18951,18951,02-04-2023,,DHL,Delivered
18952,18952,14-03-2023,11-11-2024,USPS,Delivered
18953,18953,18-01-2023,18-04-2024,USPS,Delivered
18954,18954,24-11-2023,30-10-2024,DHL,Returned
18955,18955,24-03-2024,,FedEx,Returned
18956,18956,05-04-2023,,FedEx,Delivered
18957,18957,09-12-2023,,DHL,Returned
18958,18958,30-05-2024,28-11-2023,USPS,Delivered
18959,18959,16-10-2024,08-12-2023,UPS,Returned
18960,18960,12-08-2023,27-07-2024,FedEx,Delivered
18961,18961,30-07-2023,11-07-2024,UPS,Delivered
18962,18962,09-11-2023,,USPS,Delivered
18963,18963,16-08-2024,03-03-2024,FedEx,Delivered
18964,18964,16-01-2023,,UPS,In Transit
18965,18965,29-07-2023,23-03-2024,FedEx,In Transit
18966,18966,30-05-2024,08-11-2024,FedEx,Delivered
18967,18967,24-06-2024,29-11-2023,FedEx,In Transit
18968,18968,30-12-2022,20-10-2024,FedEx,Returned
18969,18969,01-11-2024,17-08-2024,FedEx,Delivered
18970,18970,18-04-2024,21-03-2024,UPS,In Transit
18971,18971,28-09-2023,,DHL,In Transit
18972,18972,24-01-2024,15-01-2024,DHL,Returned
18973,18973,07-07-2023,,USPS,Delivered
18974,18974,30-03-2024,28-10-2024,DHL,In Transit
18975,18975,30-12-2022,07-06-2024,DHL,Delivered
18976,18976,15-05-2024,08-08-2024,FedEx,In Transit
18977,18977,19-06-2024,,UPS,Returned
18978,18978,18-11-2023,22-06-2024,USPS,In Transit
18979,18979,31-12-2023,07-02-2024,UPS,In Transit
18980,18980,10-04-2024,,DHL,In Transit
18981,18981,28-03-2024,24-04-2024,FedEx,Returned
18982,18982,14-02-2024,27-10-2024,FedEx,In Transit
18983,18983,17-05-2023,,UPS,Delivered
18984,18984,31-12-2022,,FedEx,In Transit
18985,18985,30-05-2024,,UPS,Returned
18986,18986,09-12-2022,22-03-2024,DHL,In Transit
18987,18987,30-10-2023,,USPS,Delivered
18988,18988,19-12-2023,07-01-2024,DHL,Returned
18989,18989,13-01-2023,27-02-2024,UPS,In Transit
18990,18990,20-10-2024,,UPS,Returned
18991,18991,01-10-2023,,FedEx,In Transit
18992,18992,03-11-2024,08-11-2024,UPS,In Transit
18993,18993,19-04-2023,,USPS,Returned
18994,18994,22-07-2024,01-12-2023,UPS,Returned
18995,18995,09-05-2024,,FedEx,In Transit
18996,18996,26-02-2023,20-04-2024,DHL,In Transit
18997,18997,29-11-2022,,USPS,In Transit
18998,18998,02-11-2023,18-12-2023,FedEx,Returned
18999,18999,11-04-2024,,UPS,Returned
19000,19000,17-04-2023,28-07-2024,UPS,Delivered
19001,19001,23-12-2022,31-03-2024,UPS,Returned
19002,19002,27-10-2023,,UPS,In Transit
19003,19003,07-02-2023,27-11-2023,UPS,In Transit
19004,19004,11-07-2024,29-08-2024,FedEx,In Transit
19005,19005,21-12-2023,06-12-2023,USPS,In Transit
19006,19006,19-09-2023,11-02-2024,USPS,Returned
19007,19007,04-02-2024,18-08-2024,DHL,Returned
19008,19008,03-10-2024,27-03-2024,USPS,In Transit
19009,19009,02-03-2023,10-01-2024,UPS,In Transit
19010,19010,14-08-2023,13-11-2024,USPS,In Transit
19011,19011,16-10-2024,09-05-2024,USPS,Returned
19012,19012,13-10-2023,27-09-2024,FedEx,In Transit
19013,19013,22-03-2024,,DHL,In Transit
19014,19014,11-11-2023,17-10-2024,UPS,Delivered
19015,19015,30-03-2023,25-07-2024,FedEx,Returned
19016,19016,25-04-2024,,DHL,Delivered
19017,19017,11-05-2023,01-06-2024,FedEx,Delivered
19018,19018,08-05-2024,04-03-2024,UPS,Delivered
19019,19019,08-02-2023,10-06-2024,USPS,In Transit
19020,19020,25-06-2024,,USPS,Returned
19021,19021,18-11-2023,27-02-2024,USPS,In Transit
19022,19022,28-03-2023,12-03-2024,FedEx,In Transit
19023,19023,30-05-2024,06-01-2024,FedEx,Delivered
19024,19024,24-02-2024,02-01-2024,DHL,Returned
19025,19025,08-08-2024,24-04-2024,USPS,Delivered
19026,19026,21-07-2023,24-09-2024,UPS,Returned
19027,19027,03-11-2024,30-07-2024,UPS,Returned
19028,19028,12-02-2024,11-04-2024,UPS,Delivered
19029,19029,21-09-2023,20-04-2024,FedEx,Returned
19030,19030,26-11-2023,06-05-2024,FedEx,In Transit
19031,19031,06-04-2024,,FedEx,Returned
19032,19032,29-01-2023,,FedEx,Delivered
19033,19033,11-07-2023,21-08-2024,DHL,Returned
19034,19034,06-11-2023,04-04-2024,FedEx,Returned
19035,19035,27-12-2022,21-10-2024,FedEx,In Transit
19036,19036,17-07-2023,11-11-2024,DHL,Delivered
19037,19037,14-11-2024,,USPS,In Transit
19038,19038,15-12-2023,,DHL,In Transit
19039,19039,20-03-2023,30-04-2024,FedEx,Returned
19040,19040,29-10-2023,,UPS,In Transit
19041,19041,06-08-2024,,DHL,In Transit
19042,19042,18-10-2023,17-01-2024,DHL,Returned
19043,19043,01-07-2023,12-06-2024,USPS,In Transit
19044,19044,26-07-2023,30-09-2024,DHL,In Transit
19045,19045,27-12-2022,08-03-2024,DHL,Returned
19046,19046,26-10-2023,,UPS,In Transit
19047,19047,25-02-2023,13-06-2024,USPS,In Transit
19048,19048,11-11-2023,31-12-2023,USPS,Returned
19049,19049,23-01-2023,30-11-2023,USPS,Delivered
19050,19050,23-06-2024,16-11-2024,FedEx,Returned
19051,19051,13-01-2024,06-05-2024,USPS,Delivered
19052,19052,31-10-2024,28-02-2024,DHL,Delivered
19053,19053,16-04-2023,06-08-2024,UPS,In Transit
19054,19054,24-07-2023,02-01-2024,USPS,Delivered
19055,19055,20-01-2024,01-01-2024,DHL,In Transit
19056,19056,28-09-2024,28-04-2024,UPS,In Transit
19057,19057,06-06-2023,16-09-2024,UPS,Returned
19058,19058,20-06-2023,01-12-2023,DHL,Delivered
19059,19059,12-12-2022,,UPS,In Transit
19060,19060,24-03-2023,,USPS,In Transit
19061,19061,14-02-2024,26-03-2024,USPS,Delivered
19062,19062,02-03-2023,,USPS,Delivered
19063,19063,20-08-2024,30-01-2024,DHL,Delivered
19064,19064,25-01-2024,17-06-2024,FedEx,Delivered
19065,19065,01-07-2023,20-12-2023,FedEx,Delivered
19066,19066,21-06-2024,11-04-2024,UPS,Delivered
19067,19067,27-05-2024,08-07-2024,UPS,Delivered
19068,19068,26-05-2024,24-06-2024,USPS,In Transit
19069,19069,20-01-2024,05-08-2024,USPS,Returned
19070,19070,11-06-2023,18-05-2024,USPS,Returned
19071,19071,31-01-2024,,USPS,In Transit
19072,19072,14-07-2023,03-08-2024,FedEx,In Transit
19073,19073,26-05-2023,01-01-2024,USPS,Delivered
19074,19074,08-01-2023,09-02-2024,DHL,In Transit
19075,19075,01-06-2024,10-02-2024,UPS,Delivered
19076,19076,27-09-2024,03-05-2024,DHL,In Transit
19077,19077,16-09-2024,,FedEx,In Transit
19078,19078,24-05-2023,30-09-2024,USPS,Returned
19079,19079,01-11-2024,11-03-2024,FedEx,Returned
19080,19080,17-03-2024,14-08-2024,DHL,Delivered
19081,19081,02-11-2024,13-06-2024,FedEx,Returned
19082,19082,21-06-2024,17-12-2023,UPS,Returned
19083,19083,30-11-2023,30-06-2024,USPS,In Transit
19084,19084,10-04-2024,15-02-2024,UPS,In Transit
19085,19085,05-03-2023,,USPS,Returned
19086,19086,07-05-2023,,UPS,Returned
19087,19087,12-11-2024,15-01-2024,USPS,Delivered
19088,19088,10-05-2024,05-09-2024,UPS,In Transit
19089,19089,16-06-2024,05-01-2024,UPS,Delivered
19090,19090,28-06-2024,08-12-2023,DHL,In Transit
19091,19091,03-11-2024,30-09-2024,DHL,In Transit
19092,19092,04-07-2024,18-02-2024,FedEx,In Transit
19093,19093,01-10-2023,08-08-2024,UPS,In Transit
19094,19094,31-01-2024,13-02-2024,UPS,In Transit
19095,19095,22-06-2024,,FedEx,In Transit
19096,19096,07-06-2024,,UPS,In Transit
19097,19097,09-05-2023,06-11-2024,UPS,Returned
19098,19098,04-12-2023,,FedEx,Delivered
19099,19099,02-06-2024,15-02-2024,DHL,Delivered
19100,19100,08-02-2023,22-07-2024,UPS,Returned
19101,19101,06-10-2023,,UPS,In Transit
19102,19102,20-05-2024,16-01-2024,USPS,Delivered
19103,19103,28-12-2023,01-02-2024,USPS,Returned
19104,19104,28-11-2022,14-05-2024,UPS,Delivered
19105,19105,21-01-2023,,FedEx,In Transit
19106,19106,20-06-2024,02-12-2023,DHL,Returned
19107,19107,14-08-2023,16-09-2024,FedEx,Returned
19108,19108,14-12-2022,12-12-2023,USPS,In Transit
19109,19109,16-12-2023,06-04-2024,UPS,In Transit
19110,19110,06-04-2023,01-10-2024,USPS,Delivered
19111,19111,12-04-2024,13-07-2024,USPS,Returned
19112,19112,18-06-2023,03-01-2024,USPS,Returned
19113,19113,27-08-2023,,FedEx,In Transit
19114,19114,06-11-2024,,UPS,In Transit
19115,19115,13-09-2023,08-01-2024,UPS,Delivered
19116,19116,05-06-2023,02-01-2024,USPS,Delivered
19117,19117,03-04-2024,13-07-2024,UPS,Delivered
19118,19118,12-07-2023,08-12-2023,UPS,In Transit
19119,19119,08-02-2023,08-06-2024,USPS,In Transit
19120,19120,13-12-2022,30-08-2024,UPS,In Transit
19121,19121,08-06-2023,,FedEx,In Transit
19122,19122,13-01-2024,01-04-2024,DHL,In Transit
19123,19123,04-03-2024,11-12-2023,DHL,Returned
19124,19124,19-04-2023,03-05-2024,UPS,In Transit
19125,19125,28-10-2024,12-05-2024,DHL,In Transit
19126,19126,04-12-2022,,USPS,Delivered
19127,19127,23-08-2023,19-02-2024,USPS,Delivered
19128,19128,24-06-2024,27-08-2024,FedEx,In Transit
19129,19129,17-09-2024,,USPS,Returned
19130,19130,28-10-2024,21-05-2024,USPS,In Transit
19131,19131,23-10-2024,,DHL,Delivered
19132,19132,04-04-2023,13-05-2024,FedEx,In Transit
19133,19133,05-11-2023,,UPS,Delivered
19134,19134,07-07-2024,28-11-2023,DHL,Delivered
19135,19135,24-08-2023,17-03-2024,DHL,Delivered
19136,19136,15-11-2024,,UPS,Returned
19137,19137,12-06-2023,30-11-2023,FedEx,Returned
19138,19138,02-11-2024,,DHL,Returned
19139,19139,22-10-2023,25-10-2024,USPS,Delivered
19140,19140,15-10-2024,,FedEx,Returned
19141,19141,27-05-2023,20-02-2024,DHL,In Transit
19142,19142,28-05-2024,04-07-2024,DHL,In Transit
19143,19143,04-09-2024,,UPS,Delivered
19144,19144,26-08-2023,,DHL,Returned
19145,19145,11-04-2024,29-03-2024,USPS,In Transit
19146,19146,15-09-2024,,FedEx,Delivered
19147,19147,26-11-2023,14-07-2024,UPS,Delivered
19148,19148,04-09-2023,,UPS,Returned
19149,19149,26-01-2023,12-08-2024,USPS,Delivered
19150,19150,22-09-2024,19-06-2024,UPS,Returned
19151,19151,02-05-2024,,FedEx,Delivered
19152,19152,29-11-2022,17-01-2024,DHL,Delivered
19153,19153,08-06-2023,,DHL,Delivered
19154,19154,05-10-2024,02-05-2024,FedEx,Returned
19155,19155,12-09-2023,24-02-2024,USPS,Delivered
19156,19156,04-12-2023,20-04-2024,UPS,Returned
19157,19157,09-05-2023,,FedEx,Returned
19158,19158,20-05-2023,03-10-2024,USPS,In Transit
19159,19159,05-03-2024,26-12-2023,DHL,Returned
19160,19160,30-06-2024,06-04-2024,DHL,In Transit
19161,19161,30-09-2023,06-11-2024,DHL,In Transit
19162,19162,04-11-2024,,FedEx,In Transit
19163,19163,05-01-2023,,FedEx,Delivered
19164,19164,22-05-2023,08-02-2024,FedEx,In Transit
19165,19165,08-12-2022,,USPS,Delivered
19166,19166,04-05-2024,21-04-2024,FedEx,In Transit
19167,19167,02-11-2023,28-11-2023,DHL,In Transit
19168,19168,10-06-2023,,DHL,Returned
19169,19169,04-11-2023,20-10-2024,UPS,Returned
19170,19170,01-02-2023,27-06-2024,UPS,Returned
19171,19171,28-11-2022,03-02-2024,USPS,In Transit
19172,19172,02-06-2024,16-10-2024,UPS,Returned
19173,19173,16-11-2023,27-11-2023,UPS,In Transit
19174,19174,11-11-2024,09-08-2024,USPS,Returned
19175,19175,01-12-2023,24-01-2024,DHL,In Transit
19176,19176,18-09-2023,,DHL,Delivered
19177,19177,29-03-2023,,UPS,Returned
19178,19178,20-07-2024,,DHL,Returned
19179,19179,24-09-2024,12-04-2024,USPS,In Transit
19180,19180,10-11-2024,08-03-2024,UPS,Returned
19181,19181,24-03-2024,,FedEx,Returned
19182,19182,28-09-2024,15-03-2024,FedEx,In Transit
19183,19183,31-01-2023,,FedEx,Delivered
19184,19184,24-06-2024,05-01-2024,USPS,In Transit
19185,19185,11-10-2023,,FedEx,In Transit
19186,19186,28-07-2024,20-10-2024,DHL,In Transit
19187,19187,15-05-2023,,DHL,Returned
19188,19188,22-11-2023,,DHL,In Transit
19189,19189,18-07-2023,11-04-2024,FedEx,Returned
19190,19190,29-05-2024,,USPS,In Transit
19191,19191,14-03-2024,05-11-2024,DHL,Returned
19192,19192,11-08-2023,,DHL,Returned
19193,19193,04-07-2023,,USPS,In Transit
19194,19194,03-06-2023,12-12-2023,USPS,In Transit
19195,19195,24-01-2023,10-10-2024,FedEx,Returned
19196,19196,11-11-2023,,USPS,In Transit
19197,19197,22-09-2023,05-08-2024,UPS,Returned
19198,19198,17-07-2023,16-05-2024,USPS,In Transit
19199,19199,07-08-2023,26-06-2024,FedEx,Delivered
19200,19200,07-09-2024,,UPS,Delivered
19201,19201,25-08-2024,,UPS,Returned
19202,19202,12-10-2023,,FedEx,In Transit
19203,19203,29-12-2023,,UPS,Delivered
19204,19204,27-04-2024,29-08-2024,DHL,Delivered
19205,19205,18-04-2023,,UPS,Returned
19206,19206,18-04-2024,19-03-2024,FedEx,Returned
19207,19207,21-09-2024,,UPS,In Transit
19208,19208,27-10-2023,16-03-2024,USPS,Returned
19209,19209,31-05-2023,,UPS,Returned
19210,19210,10-06-2023,,DHL,Returned
19211,19211,17-09-2024,24-06-2024,UPS,Delivered
19212,19212,10-09-2023,25-04-2024,UPS,In Transit
19213,19213,10-09-2023,18-03-2024,FedEx,Returned
19214,19214,19-01-2024,,DHL,Returned
19215,19215,15-08-2024,22-11-2023,USPS,Returned
19216,19216,22-01-2024,07-05-2024,USPS,Delivered
19217,19217,18-06-2024,,DHL,Delivered
19218,19218,31-05-2024,15-02-2024,UPS,Delivered
19219,19219,23-05-2024,18-03-2024,USPS,Returned
19220,19220,18-11-2024,20-10-2024,UPS,Returned
19221,19221,29-04-2023,31-08-2024,FedEx,In Transit
19222,19222,12-04-2024,14-12-2023,FedEx,Returned
19223,19223,15-11-2023,05-12-2023,FedEx,Delivered
19224,19224,03-04-2023,29-05-2024,DHL,Delivered
19225,19225,03-05-2024,05-03-2024,DHL,Returned
19226,19226,25-08-2023,04-10-2024,UPS,In Transit
19227,19227,21-08-2024,25-07-2024,FedEx,Delivered
19228,19228,02-08-2024,11-07-2024,FedEx,Delivered
19229,19229,10-05-2024,04-09-2024,DHL,In Transit
19230,19230,27-08-2024,06-07-2024,UPS,In Transit
19231,19231,22-12-2022,09-10-2024,FedEx,In Transit
19232,19232,17-04-2023,19-04-2024,UPS,In Transit
19233,19233,31-08-2024,21-11-2023,FedEx,In Transit
19234,19234,29-08-2024,17-06-2024,FedEx,In Transit
19235,19235,28-04-2023,13-09-2024,DHL,In Transit
19236,19236,04-10-2024,10-03-2024,DHL,Returned
19237,19237,08-01-2023,18-11-2024,DHL,In Transit
19238,19238,16-10-2024,04-07-2024,DHL,Returned
19239,19239,16-12-2023,21-01-2024,UPS,Delivered
19240,19240,17-10-2024,,FedEx,Returned
19241,19241,26-10-2024,19-03-2024,FedEx,Delivered
19242,19242,26-05-2023,08-05-2024,FedEx,Returned
19243,19243,16-04-2023,,UPS,In Transit
19244,19244,26-10-2024,,USPS,Returned
19245,19245,18-05-2023,21-09-2024,DHL,Delivered
19246,19246,04-06-2023,21-07-2024,DHL,In Transit
19247,19247,14-04-2023,,FedEx,Returned
19248,19248,13-03-2024,,DHL,Delivered
19249,19249,28-05-2023,18-10-2024,USPS,In Transit
19250,19250,09-01-2024,11-01-2024,FedEx,In Transit
19251,19251,06-07-2023,20-09-2024,USPS,Returned
19252,19252,25-10-2024,28-07-2024,UPS,In Transit
19253,19253,06-02-2023,13-05-2024,UPS,Delivered
19254,19254,24-11-2022,02-12-2023,USPS,Delivered
19255,19255,06-09-2023,03-03-2024,DHL,Delivered
19256,19256,21-06-2024,02-07-2024,UPS,Returned
19257,19257,01-06-2024,25-05-2024,DHL,In Transit
19258,19258,06-02-2023,20-03-2024,USPS,Returned
19259,19259,26-08-2024,,USPS,Delivered
19260,19260,14-10-2023,20-06-2024,FedEx,In Transit
19261,19261,12-02-2023,29-11-2023,UPS,Returned
19262,19262,05-04-2024,06-05-2024,DHL,In Transit
19263,19263,02-04-2023,20-03-2024,UPS,Returned
19264,19264,05-04-2023,13-01-2024,UPS,Delivered
19265,19265,24-07-2023,13-03-2024,UPS,In Transit
19266,19266,12-04-2024,13-02-2024,UPS,Delivered
19267,19267,07-10-2023,20-08-2024,USPS,In Transit
19268,19268,02-02-2024,,DHL,Delivered
19269,19269,23-11-2022,,UPS,Returned
19270,19270,19-09-2023,,USPS,Delivered
19271,19271,02-10-2023,,USPS,In Transit
19272,19272,04-05-2023,05-05-2024,DHL,In Transit
19273,19273,11-08-2023,31-08-2024,DHL,In Transit
19274,19274,25-08-2023,02-07-2024,USPS,In Transit
19275,19275,03-07-2023,,FedEx,Delivered
19276,19276,03-10-2024,,FedEx,Returned
19277,19277,21-01-2024,08-05-2024,DHL,In Transit
19278,19278,06-05-2024,,FedEx,Returned
19279,19279,24-01-2024,18-02-2024,USPS,In Transit
19280,19280,20-11-2023,11-02-2024,FedEx,Delivered
19281,19281,02-01-2024,30-03-2024,DHL,Returned
19282,19282,24-08-2023,11-06-2024,FedEx,Delivered
19283,19283,30-10-2024,20-11-2023,FedEx,In Transit
19284,19284,21-09-2023,,FedEx,Delivered
19285,19285,01-04-2024,,FedEx,Returned
19286,19286,17-05-2024,12-06-2024,FedEx,Returned
19287,19287,13-11-2024,,UPS,Returned
19288,19288,29-11-2022,,DHL,Delivered
19289,19289,28-02-2023,09-07-2024,DHL,In Transit
19290,19290,14-10-2023,,DHL,Returned
19291,19291,03-07-2023,,UPS,Returned
19292,19292,28-03-2024,,FedEx,Delivered
19293,19293,13-11-2024,30-03-2024,FedEx,Delivered
19294,19294,10-08-2024,21-02-2024,FedEx,Returned
19295,19295,08-05-2023,08-07-2024,DHL,In Transit
19296,19296,05-03-2023,,UPS,In Transit
19297,19297,16-03-2024,22-04-2024,USPS,In Transit
19298,19298,03-11-2023,09-06-2024,DHL,In Transit
19299,19299,13-07-2024,02-06-2024,USPS,In Transit
19300,19300,24-07-2023,18-05-2024,USPS,Delivered
19301,19301,31-12-2023,10-03-2024,DHL,Returned
19302,19302,03-12-2022,28-02-2024,USPS,In Transit
19303,19303,14-10-2024,07-12-2023,UPS,Returned
19304,19304,13-02-2024,23-12-2023,UPS,Delivered
19305,19305,01-08-2024,28-05-2024,FedEx,In Transit
19306,19306,02-12-2023,21-12-2023,USPS,Returned
19307,19307,20-06-2023,25-04-2024,UPS,Returned
19308,19308,02-10-2023,07-06-2024,FedEx,Delivered
19309,19309,24-07-2024,,FedEx,Returned
19310,19310,08-09-2024,,DHL,Returned
19311,19311,30-09-2024,28-01-2024,USPS,In Transit
19312,19312,24-03-2024,05-01-2024,USPS,In Transit
19313,19313,09-09-2023,14-02-2024,USPS,Delivered
19314,19314,23-05-2024,,UPS,Returned
19315,19315,16-04-2023,12-05-2024,UPS,Returned
19316,19316,11-06-2023,,USPS,Delivered
19317,19317,16-03-2024,21-03-2024,UPS,In Transit
19318,19318,17-05-2023,08-01-2024,DHL,In Transit
19319,19319,11-08-2023,,FedEx,In Transit
19320,19320,13-03-2023,12-09-2024,DHL,In Transit
19321,19321,13-04-2023,08-01-2024,UPS,In Transit
19322,19322,28-03-2024,20-05-2024,FedEx,Delivered
19323,19323,27-01-2024,15-11-2024,UPS,Delivered
19324,19324,23-08-2024,,FedEx,Delivered
19325,19325,20-01-2024,,FedEx,Returned
19326,19326,27-08-2024,26-12-2023,DHL,Returned
19327,19327,25-04-2024,26-09-2024,DHL,Delivered
19328,19328,10-12-2022,01-05-2024,UPS,In Transit
19329,19329,12-12-2023,29-02-2024,DHL,Returned
19330,19330,15-06-2023,27-11-2023,UPS,In Transit
19331,19331,21-03-2023,21-01-2024,USPS,Returned
19332,19332,27-09-2024,05-06-2024,FedEx,Returned
19333,19333,31-12-2023,16-05-2024,DHL,In Transit
19334,19334,06-12-2022,,UPS,Returned
19335,19335,21-10-2024,,USPS,Delivered
19336,19336,22-12-2022,15-03-2024,FedEx,Delivered
19337,19337,31-07-2024,07-12-2023,FedEx,Delivered
19338,19338,02-05-2023,04-01-2024,USPS,In Transit
19339,19339,21-11-2022,,DHL,Delivered
19340,19340,24-11-2023,09-09-2024,FedEx,Returned
19341,19341,26-04-2024,18-06-2024,DHL,In Transit
19342,19342,07-12-2022,06-07-2024,DHL,Returned
19343,19343,17-10-2023,06-06-2024,USPS,Delivered
19344,19344,06-06-2024,24-02-2024,FedEx,Delivered
19345,19345,12-12-2022,21-02-2024,USPS,Delivered
19346,19346,17-10-2024,09-07-2024,FedEx,Delivered
19347,19347,10-09-2024,06-05-2024,UPS,In Transit
19348,19348,19-05-2023,01-04-2024,DHL,Delivered
19349,19349,20-04-2024,04-02-2024,DHL,Returned
19350,19350,05-04-2024,,FedEx,In Transit
19351,19351,29-10-2024,13-07-2024,DHL,In Transit
19352,19352,25-07-2024,01-03-2024,USPS,Delivered
19353,19353,26-02-2024,04-03-2024,UPS,Returned
19354,19354,08-05-2024,02-05-2024,FedEx,In Transit
19355,19355,15-12-2022,05-03-2024,DHL,In Transit
19356,19356,22-04-2024,28-10-2024,USPS,In Transit
19357,19357,17-11-2024,11-12-2023,FedEx,In Transit
19358,19358,08-05-2023,19-03-2024,USPS,Delivered
19359,19359,18-11-2024,,UPS,In Transit
19360,19360,30-04-2024,11-04-2024,UPS,Delivered
19361,19361,11-02-2024,11-02-2024,USPS,In Transit
19362,19362,20-10-2024,12-01-2024,UPS,In Transit
19363,19363,22-01-2023,17-05-2024,USPS,Delivered
19364,19364,16-10-2024,,DHL,In Transit
19365,19365,16-08-2023,19-01-2024,UPS,Delivered
19366,19366,18-06-2023,,FedEx,Returned
19367,19367,22-04-2023,08-04-2024,USPS,In Transit
19368,19368,28-03-2023,22-02-2024,DHL,Delivered
19369,19369,04-12-2023,27-01-2024,USPS,Delivered
19370,19370,16-04-2023,14-11-2024,UPS,In Transit
19371,19371,20-01-2023,10-01-2024,UPS,Returned
19372,19372,26-11-2023,08-04-2024,DHL,In Transit
19373,19373,24-11-2022,03-10-2024,USPS,Delivered
19374,19374,14-05-2023,28-02-2024,DHL,Returned
19375,19375,23-10-2024,08-12-2023,FedEx,Delivered
19376,19376,27-08-2023,30-11-2023,FedEx,In Transit
19377,19377,02-06-2024,08-12-2023,USPS,In Transit
19378,19378,13-10-2024,,DHL,In Transit
19379,19379,17-11-2024,16-09-2024,DHL,In Transit
19380,19380,03-08-2023,07-03-2024,DHL,In Transit
19381,19381,13-11-2024,14-03-2024,USPS,Delivered
19382,19382,15-11-2023,,DHL,In Transit
19383,19383,23-12-2022,,USPS,In Transit
19384,19384,11-01-2024,,UPS,Delivered
19385,19385,02-06-2024,,FedEx,Delivered
19386,19386,04-06-2024,08-07-2024,FedEx,Returned
19387,19387,10-07-2024,,USPS,Returned
19388,19388,30-11-2023,01-06-2024,FedEx,Delivered
19389,19389,04-05-2024,,USPS,In Transit
19390,19390,12-12-2022,18-03-2024,DHL,In Transit
